fish_id,part_row_id,measure,part_value,part_scale,cpart_row_id,cpart_value,cpart_scale,var_type,scale,absolute_diff,relative_diff,exceeds_threshold
V331155,971,TPG,104.0096,722.8506,969,144.3122,720.0812,continuous,721.4658999999999,40.302599999999984,0.05586209965017056,TRUE
V331155,970,MAF,0,NA,969,7,720.0812,count,720.0812,7,1,TRUE
V331155,970,MCV,0,NA,969,16,720.0812,count,720.0812,16,1,TRUE
V331155,970,MAV,0,NA,969,11,720.0812,count,720.0812,11,1,TRUE
V331155,970,MPT,0,NA,969,4,720.0812,count,720.0812,4,1,TRUE
V331155,971,MAF,8,722.8506,969,7,720.0812,count,721.4658999999999,1,1,TRUE
V331155,971,MCV,15,722.8506,969,16,720.0812,count,721.4658999999999,1,1,TRUE
V331155,971,MAV,13,722.8506,969,11,720.0812,count,721.4658999999999,2,1,TRUE
V331164,980,MDS2,0,NA,979,1,732.5353,binary,732.5353,1,1,TRUE
V331164,980,MDS3,1,NA,979,0,732.5353,binary,732.5353,1,1,TRUE
V331164,981,MDS2,0,718.7767,979,1,732.5353,binary,725.656,1,1,TRUE
V331164,980,DS3,142.0422,NA,979,0,732.5353,continuous,732.5353,142.0422,0.19390492171503546,TRUE
V331164,981,DS2,0,718.7767,979,128.2498,732.5353,continuous,725.656,128.2498,0.1767363599281202,TRUE
V331164,980,DS2,0,NA,979,128.2498,732.5353,continuous,732.5353,128.2498,0.17507661405532265,TRUE
V331164,980,MDF,9,NA,979,0,732.5353,count,732.5353,9,1,TRUE
V331164,980,MAF,8,NA,979,0,732.5353,count,732.5353,8,1,TRUE
V331164,980,MCV,17,NA,979,0,732.5353,count,732.5353,17,1,TRUE
V331209,1027,CLE,345.1174,726.8796,1026,257.1089,755.8155,continuous,741.34755,88.00849999999997,0.11871422519707521,TRUE
V331209,1027,ECT,392.9427,726.8796,1026,355.0282,755.8155,continuous,741.34755,37.914499999999975,0.051142679300686944,TRUE
V331209,1027,MDF,0,726.8796,1026,10,755.8155,count,741.34755,10,1,TRUE
V331209,1027,MAF,0,726.8796,1026,7,755.8155,count,741.34755,7,1,TRUE
V331209,1027,MCV,0,726.8796,1026,16,755.8155,count,741.34755,16,1,TRUE
V331209,1027,MAV,0,726.8796,1026,12,755.8155,count,741.34755,12,1,TRUE
V331209,1027,MPT,4,726.8796,1026,5,755.8155,count,741.34755,1,1,TRUE
V331216,1035,MDS1,1,737.811,1034,0,720.225,binary,729.018,1,1,TRUE
V331216,1035,MDS2,1,737.811,1034,0,720.225,binary,729.018,1,1,TRUE
V331216,1035,MDS3,1,737.811,1034,0,720.225,binary,729.018,1,1,TRUE
V331216,1035,DS2,325.5657,737.811,1034,0,720.225,continuous,729.018,325.5657,0.44658115437478907,TRUE
V331216,1035,DS1,139.5887,737.811,1034,0,720.225,continuous,729.018,139.5887,0.19147497043968734,TRUE
V331216,1035,DS3,119.7748,737.811,1034,0,720.225,continuous,729.018,119.7748,0.16429608048086602,TRUE
V331216,1035,MPT,5,737.811,1034,0,720.225,count,729.018,5,1,TRUE
V331216,1035,MPSP,0,737.811,1034,2,720.225,count,729.018,2,1,TRUE
V331220,1040,MDS2,1,751.0313,1039,0,735.1517,binary,743.0915,1,1,TRUE
V331220,1040,MDS3,1,751.0313,1039,0,735.1517,binary,743.0915,1,1,TRUE
V331220,1040,DS2,439.0262,751.0313,1039,0,735.1517,continuous,743.0915,439.0262,0.5908104183670517,TRUE
V331220,1040,DS3,253.7794,751.0313,1039,0,735.1517,continuous,743.0915,253.7794,0.3415183729056247,TRUE
V331220,1040,MDF,9,751.0313,1039,0,735.1517,count,743.0915,9,1,TRUE
V331220,1040,MCV,17,751.0313,1039,0,735.1517,count,743.0915,17,1,TRUE
V331220,1040,MAV,11,751.0313,1039,0,735.1517,count,743.0915,11,1,TRUE
V331220,1040,MPT,5,751.0313,1039,0,735.1517,count,743.0915,5,1,TRUE
V331220,1040,MPSP,2,751.0313,1039,0,735.1517,count,743.0915,2,1,TRUE
V331223,1044,MDS3,1,727.2139,1043,0,712.2394,binary,719.7266500000001,1,1,TRUE
V331223,1044,ECT,235.5525,727.2139,1043,429.0105,712.2394,continuous,719.7266500000001,193.45799999999997,0.2687937149471955,TRUE
V331223,1044,DS3,132.5443,727.2139,1043,0,712.2394,continuous,719.7266500000001,132.5443,0.18415922211578517,TRUE
V331223,1044,MDF,5,727.2139,1043,0,712.2394,count,719.7266500000001,5,1,TRUE
V331223,1044,MAF,7,727.2139,1043,0,712.2394,count,719.7266500000001,7,1,TRUE
V331223,1044,MCV,16,727.2139,1043,0,712.2394,count,719.7266500000001,16,1,TRUE
V331223,1044,MAV,12,727.2139,1043,0,712.2394,count,719.7266500000001,12,1,TRUE
V331223,1044,MPT,4,727.2139,1043,0,712.2394,count,719.7266500000001,4,1,TRUE
V331250,1073,MDS3,0,725.9814,1071,1,NA,binary,725.9814,1,1,TRUE
V331250,1073,DS3,0,725.9814,1071,150.7846,NA,continuous,725.9814,150.7846,0.207697607679756,TRUE
V331250,1073,MDF,0,725.9814,1071,8,NA,count,725.9814,8,1,TRUE
V331250,1073,MCV,0,725.9814,1071,16,NA,count,725.9814,16,1,TRUE
V331296,1128,MDS2,0,769.6915,1127,1,748.5406,binary,759.1160500000001,1,1,TRUE
V331296,1128,MDS3,0,769.6915,1127,1,748.5406,binary,759.1160500000001,1,1,TRUE
V331296,1128,MDS2NA,1,769.6915,1127,0,748.5406,binary,759.1160500000001,1,1,TRUE
V331296,1128,MDS3NA,1,769.6915,1127,0,748.5406,binary,759.1160500000001,1,1,TRUE
V331296,1128,TPG,571.183,769.6915,1127,675.0267,748.5406,continuous,759.1160500000001,103.84370000000001,0.13679555319637887,TRUE
V331296,1128,ECT,442.7415,769.6915,1127,500.9192,748.5406,continuous,759.1160500000001,58.177700000000016,0.07663874318030821,TRUE
V331309,1143,MDS2,0,NA,1142,1,722.0783,binary,722.0783,1,1,TRUE
V331309,1143,MDS3,1,NA,1142,0,722.0783,binary,722.0783,1,1,TRUE
V331309,1144,MDS1,1,NA,1142,0,722.0783,binary,722.0783,1,1,TRUE
V331309,1144,MDS2,0,NA,1142,1,722.0783,binary,722.0783,1,1,TRUE
V331309,1145,MDS2,0,729.3024,1142,1,722.0783,binary,725.6903500000001,1,1,TRUE
V331309,1143,DS3,293.3939,NA,1142,0,722.0783,continuous,722.0783,293.3939,0.4063186776281741,TRUE
V331309,1143,DS2,0,NA,1142,205.7693,722.0783,continuous,722.0783,205.7693,0.28496812603286925,TRUE
V331309,1144,DS2,0,NA,1142,205.7693,722.0783,continuous,722.0783,205.7693,0.28496812603286925,TRUE
V331309,1145,DS2,0,729.3024,1142,205.7693,722.0783,continuous,725.6903500000001,205.7693,0.2835497261331916,TRUE
V331309,1144,MDF,8,NA,1142,0,722.0783,count,722.0783,8,1,TRUE
V331309,1144,MAF,7,NA,1142,0,722.0783,count,722.0783,7,1,TRUE
V331309,1144,MCV,17,NA,1142,0,722.0783,count,722.0783,17,1,TRUE
V331309,1144,MAV,12,NA,1142,0,722.0783,count,722.0783,12,1,TRUE
V331309,1144,MPSP,2,NA,1142,0,722.0783,count,722.0783,2,1,TRUE
V331348,1189,ECT,354.3177,709.2256,1190,667.8563,735.3258,continuous,722.2756999999999,313.53860000000003,0.434098225926748,TRUE
V331348,1189,CLE,358.8607,709.2256,1190,434.8977,735.3258,continuous,722.2756999999999,76.03699999999998,0.10527420485003162,TRUE
V331348,1189,PMX,84.4808,709.2256,1190,147.187,735.3258,continuous,722.2756999999999,62.70620000000001,0.08681754072579213,TRUE
V331348,1189,MDF,0,709.2256,1190,9,735.3258,count,722.2756999999999,9,1,TRUE
V331348,1189,MAF,0,709.2256,1190,7,735.3258,count,722.2756999999999,7,1,TRUE
V331348,1189,MCV,0,709.2256,1190,17,735.3258,count,722.2756999999999,17,1,TRUE
V331348,1189,MAV,0,709.2256,1190,11,735.3258,count,722.2756999999999,11,1,TRUE
V331348,1189,MPT,4,709.2256,1190,5,735.3258,count,722.2756999999999,1,1,TRUE
V331385,1227,MDS2,0,NA,1226,1,702.9225,binary,702.9225,1,1,TRUE
V331385,1227,MDS3,0,NA,1226,1,702.9225,binary,702.9225,1,1,TRUE
V331385,1228,MDS1,0,NA,1226,1,702.9225,binary,702.9225,1,1,TRUE
V331385,1229,MDS1,0,705.8668,1226,1,702.9225,binary,704.39465,1,1,TRUE
V331385,1229,MDS2,0,705.8668,1226,1,702.9225,binary,704.39465,1,1,TRUE
V331385,1229,MDS3,0,705.8668,1226,1,702.9225,binary,704.39465,1,1,TRUE
V331385,1227,DS2,0,NA,1226,316.7665,702.9225,continuous,702.9225,316.7665,0.4506421404920173,TRUE
V331385,1229,DS2,0,705.8668,1226,316.7665,702.9225,continuous,704.39465,316.7665,0.4497003206938043,TRUE
V331385,1228,DS1,0,NA,1226,229.4559,702.9225,continuous,702.9225,229.4559,0.3264312922121571,TRUE
V331385,1229,DS1,0,705.8668,1226,229.4559,702.9225,continuous,704.39465,229.4559,0.32574906694705874,TRUE
V331385,1229,ECT,335.0104,705.8668,1226,548.467,702.9225,continuous,704.39465,213.45659999999998,0.30303552135156053,TRUE
V331385,1227,DS3,0,NA,1226,123.6932,702.9225,continuous,702.9225,123.6932,0.17596989710814492,TRUE
V331385,1229,DS3,0,705.8668,1226,123.6932,702.9225,continuous,704.39465,123.6932,0.175602128721449,TRUE
V331385,1229,CLE,363.8901,705.8668,1226,429.5346,702.9225,continuous,704.39465,65.6445,0.09319278617462526,TRUE
V331385,1227,MDF,0,NA,1226,8,702.9225,count,702.9225,8,1,TRUE
V331385,1227,MAF,0,NA,1226,7,702.9225,count,702.9225,7,1,TRUE
V331385,1227,MCV,0,NA,1226,16,702.9225,count,702.9225,16,1,TRUE
V331385,1227,MAV,0,NA,1226,12,702.9225,count,702.9225,12,1,TRUE
V331385,1227,MPSP,0,NA,1226,2,702.9225,count,702.9225,2,1,TRUE
V331385,1228,MAF,0,NA,1226,7,702.9225,count,702.9225,7,1,TRUE
V331385,1228,MCV,17,NA,1226,16,702.9225,count,702.9225,1,1,TRUE
V331385,1228,MAV,0,NA,1226,12,702.9225,count,702.9225,12,1,TRUE
V331385,1228,MPSP,0,NA,1226,2,702.9225,count,702.9225,2,1,TRUE
V331385,1229,MDF,0,705.8668,1226,8,702.9225,count,704.39465,8,1,TRUE
V331385,1229,MAF,0,705.8668,1226,7,702.9225,count,704.39465,7,1,TRUE
V331385,1229,MCV,0,705.8668,1226,16,702.9225,count,704.39465,16,1,TRUE
V331385,1229,MAV,0,705.8668,1226,12,702.9225,count,704.39465,12,1,TRUE
V331385,1229,MPT,5,705.8668,1226,6,702.9225,count,704.39465,1,1,TRUE
V331385,1229,MPSP,0,705.8668,1226,2,702.9225,count,704.39465,2,1,TRUE
V331391,1234,ECT,304.777,683.2232,1233,372.65,688.3517,continuous,685.78745,67.87299999999999,0.09897089834466931,TRUE
V331391,1234,MAV,13,683.2232,1233,0,688.3517,count,685.78745,13,1,TRUE
V331433,1273,MDS3,1,661.8044,1272,0,645.1201,binary,653.46225,1,1,TRUE
V331433,1273,MDS1NA,0,661.8044,1272,1,645.1201,binary,653.46225,1,1,TRUE
V331433,1273,MDS2NA,0,661.8044,1272,1,645.1201,binary,653.46225,1,1,TRUE
V331433,1273,MDS3NA,0,661.8044,1272,1,645.1201,binary,653.46225,1,1,TRUE
V331433,1273,MDF,9,661.8044,1272,0,645.1201,count,653.46225,9,1,TRUE
V331433,1273,MAF,7,661.8044,1272,0,645.1201,count,653.46225,7,1,TRUE
V331433,1273,MCV,17,661.8044,1272,0,645.1201,count,653.46225,17,1,TRUE
V331433,1273,MAV,9,661.8044,1272,0,645.1201,count,653.46225,9,1,TRUE
V331433,1273,MPT,6,661.8044,1272,0,645.1201,count,653.46225,6,1,TRUE
V331433,1273,MPSP,2,661.8044,1272,0,645.1201,count,653.46225,2,1,TRUE
V331441,1282,MDS2,1,648.3124,1281,0,635.2606,binary,641.7864999999999,1,1,TRUE
V331441,1282,MDS3,1,648.3124,1281,0,635.2606,binary,641.7864999999999,1,1,TRUE
V331441,1282,MDS2NA,0,648.3124,1281,1,635.2606,binary,641.7864999999999,1,1,TRUE
V331441,1282,MDS3NA,0,648.3124,1281,1,635.2606,binary,641.7864999999999,1,1,TRUE
V331441,1282,CLE,422.8298,648.3124,1281,330.7204,635.2606,continuous,641.7864999999999,92.1094,0.14352031399850262,TRUE
V331459,1306,MDS3,0,NA,1305,1,690.6113,binary,690.6113,1,1,TRUE
V331459,1306,MDS1NA,1,NA,1305,0,690.6113,binary,690.6113,1,1,TRUE
V331459,1306,MDS2NA,1,NA,1305,0,690.6113,binary,690.6113,1,1,TRUE
V331459,1307,MDS3,0,696.1358,1305,1,690.6113,binary,693.37355,1,1,TRUE
V331459,1306,CLE,524.2452,NA,1305,664.7255,690.6113,continuous,690.6113,140.48030000000006,0.2034144242933761,TRUE
V331459,1306,DS3,0,NA,1305,135.4843,690.6113,continuous,690.6113,135.4843,0.19618025363905858,TRUE
V331459,1307,DS3,0,696.1358,1305,135.4843,690.6113,continuous,693.37355,135.4843,0.19539871401209347,TRUE
V331459,1306,MAF,7,NA,1305,0,690.6113,count,690.6113,7,1,TRUE
V331465,1314,MDS3,1,701.3651,1313,0,685.9738,binary,693.66945,1,1,TRUE
V331489,1339,DS3,109.4897,700.1371,1338,73.5391,682.4954,continuous,691.3162500000001,35.950599999999994,0.05200311724192797,TRUE
V331489,1339,MCV,0,700.1371,1338,16,682.4954,count,691.3162500000001,16,1,TRUE
V331489,1339,MAV,0,700.1371,1338,12,682.4954,count,691.3162500000001,12,1,TRUE
V331502,1354,MCV,18,693.4155,1353,0,684.7167,count,689.0661,18,1,TRUE
V331502,1354,MAV,12,693.4155,1353,0,684.7167,count,689.0661,12,1,TRUE
V331502,1354,MPT,4,693.4155,1353,5,684.7167,count,689.0661,1,1,TRUE
V331507,1366,MDS2,1,572.7722,1365,0,689.8826,binary,631.3274,1,1,TRUE
V331507,1366,MDS3,1,572.7722,1365,0,689.8826,binary,631.3274,1,1,TRUE
V331507,1366,DS2,226.8127,572.7722,1365,0,689.8826,continuous,631.3274,226.8127,0.3592631968769295,TRUE
V331507,1366,DS3,87.2067,572.7722,1365,0,689.8826,continuous,631.3274,87.2067,0.1381322907892165,TRUE
V331507,1366,MPT,6,572.7722,1365,0,689.8826,count,631.3274,6,1,TRUE
V331514,1374,DS3,144.1249,676.4983,1373,108.6646,677.4024,continuous,676.95035,35.460300000000004,0.05238242361496675,TRUE
V331514,1374,MDF,8,676.4983,1373,0,677.4024,count,676.95035,8,1,TRUE
V331514,1374,MAF,6,676.4983,1373,0,677.4024,count,676.95035,6,1,TRUE
V331514,1374,MCV,17,676.4983,1373,0,677.4024,count,676.95035,17,1,TRUE
V331514,1374,MAV,0,676.4983,1373,10,677.4024,count,676.95035,10,1,TRUE
V331532,1393,MDF,10,667.869,1392,8,674.6733,count,671.27115,2,1,TRUE
V331532,1393,MCV,17,667.869,1392,16,674.6733,count,671.27115,1,1,TRUE
V331532,1393,MAV,0,667.869,1392,14,674.6733,count,671.27115,14,1,TRUE
V331548,1410,MDS2,1,701.0506,1409,0,690.3506,binary,695.7006,1,1,TRUE
V331548,1410,MDS3,0,701.0506,1409,1,690.3506,binary,695.7006,1,1,TRUE
V331548,1410,DS2,254.3108,701.0506,1409,0,690.3506,continuous,695.7006,254.3108,0.3655463284062138,TRUE
V331548,1410,DS3,0,701.0506,1409,136.0588,690.3506,continuous,695.7006,136.0588,0.19557091081997052,TRUE
V331548,1410,MDF,0,701.0506,1409,8,690.3506,count,695.7006,8,1,TRUE
V331548,1410,MAF,0,701.0506,1409,7,690.3506,count,695.7006,7,1,TRUE
V331548,1410,MCV,0,701.0506,1409,18,690.3506,count,695.7006,18,1,TRUE
V331553,1418,MDS2,0,716.1899,1417,1,706.5303,binary,711.3601,1,1,TRUE
V331553,1418,MDS1NA,1,716.1899,1417,0,706.5303,binary,711.3601,1,1,TRUE
V331553,1418,MDS2NA,1,716.1899,1417,0,706.5303,binary,711.3601,1,1,TRUE
V331644,1515,MDS3,1,552.3993,1514,0,550.6042,binary,551.50175,1,1,TRUE
V331644,1515,DS3,79.2023,552.3993,1514,0,550.6042,continuous,551.50175,79.2023,0.14361205562810997,TRUE
V331644,1515,MDF,9,552.3993,1514,0,550.6042,count,551.50175,9,1,TRUE
V331644,1515,MAF,6,552.3993,1514,0,550.6042,count,551.50175,6,1,TRUE
V331644,1515,MCV,18,552.3993,1514,0,550.6042,count,551.50175,18,1,TRUE
V331644,1515,MAV,12,552.3993,1514,0,550.6042,count,551.50175,12,1,TRUE
V331644,1515,MPT,5,552.3993,1514,0,550.6042,count,551.50175,5,1,TRUE
V331644,1515,MPSP,2,552.3993,1514,0,550.6042,count,551.50175,2,1,TRUE
V331682,1563,MDS2,0,564.0319,1562,1,557.3545,binary,560.6931999999999,1,1,TRUE
V331682,1563,MDS3,0,564.0319,1562,1,557.3545,binary,560.6931999999999,1,1,TRUE
V331682,1563,DS2,0,564.0319,1562,212.9037,557.3545,continuous,560.6931999999999,212.9037,0.37971514546636204,TRUE
V331682,1563,DS3,0,564.0319,1562,91.3017,557.3545,continuous,560.6931999999999,91.3017,0.16283718083258367,TRUE
V331682,1563,MPSP,2,564.0319,1562,0,557.3545,count,560.6931999999999,2,1,TRUE
V331693,1591,MDS2,0,684.4209,1590,1,689.6376,binary,687.02925,1,1,TRUE
V331693,1591,MDS3,1,684.4209,1590,0,689.6376,binary,687.02925,1,1,TRUE
V331693,1591,DS2,0,684.4209,1590,349.285,689.6376,continuous,687.02925,349.285,0.5083990237679109,TRUE
V331693,1591,DS3,153.1013,684.4209,1590,0,689.6376,continuous,687.02925,153.1013,0.22284538831498077,TRUE
V331693,1591,MPSP,0,684.4209,1590,2,689.6376,count,687.02925,2,1,TRUE
V331712,1613,MDS3,0,702.9225,1612,1,687.5304,binary,695.22645,1,1,TRUE
V331712,1613,DS3,0,702.9225,1612,124.0202,687.5304,continuous,695.22645,124.0202,0.17838820718055248,TRUE
V331712,1613,MCV,0,702.9225,1612,17,687.5304,count,695.22645,17,1,TRUE
V331712,1613,MPSP,0,702.9225,1612,2,687.5304,count,695.22645,2,1,TRUE
V331726,1629,MDS1NA,0,680.2941,1628,1,697.066,binary,688.6800499999999,1,1,TRUE
V331726,1629,MDS2NA,0,680.2941,1628,1,697.066,binary,688.6800499999999,1,1,TRUE
V331726,1629,MDS3NA,0,680.2941,1628,1,697.066,binary,688.6800499999999,1,1,TRUE
V331726,1629,ECT,682.6302,680.2941,1628,475.4219,697.066,continuous,688.6800499999999,207.20829999999995,0.3008774539062079,TRUE
V331726,1629,MPSP,0,680.2941,1628,2,697.066,count,688.6800499999999,2,1,TRUE
V331752,1655,MDS2,1,695.9095,1654,0,680.4234,binary,688.1664499999999,1,1,TRUE
V331752,1655,MDS3,1,695.9095,1654,0,680.4234,binary,688.1664499999999,1,1,TRUE
V331752,1655,DS2,265.9361,695.9095,1654,0,680.4234,continuous,688.1664499999999,265.9361,0.38644153605570286,TRUE
V331752,1655,DS3,123.6932,695.9095,1654,0,680.4234,continuous,688.1664499999999,123.6932,0.17974314208430245,TRUE
V331752,1655,MDF,9,695.9095,1654,0,680.4234,count,688.1664499999999,9,1,TRUE
V331752,1655,MAF,8,695.9095,1654,0,680.4234,count,688.1664499999999,8,1,TRUE
V331752,1655,MCV,17,695.9095,1654,0,680.4234,count,688.1664499999999,17,1,TRUE
V331752,1655,MAV,11,695.9095,1654,0,680.4234,count,688.1664499999999,11,1,TRUE
V331752,1655,MPT,5,695.9095,1654,0,680.4234,count,688.1664499999999,5,1,TRUE
V331752,1655,MPSP,2,695.9095,1654,0,680.4234,count,688.1664499999999,2,1,TRUE
V331854,1756,MDS1NA,1,755.7566,1755,0,730.3369,binary,743.04675,1,1,TRUE
V331854,1756,MDS2NA,1,755.7566,1755,0,730.3369,binary,743.04675,1,1,TRUE
V331854,1756,CAV,603.2811,755.7566,1755,532.1104,730.3369,continuous,743.04675,71.17070000000001,0.09578226403654953,TRUE
V331854,1756,MDF,0,755.7566,1755,7,730.3369,count,743.04675,7,1,TRUE
V331854,1756,MAF,0,755.7566,1755,6,730.3369,count,743.04675,6,1,TRUE
V331854,1756,MAV,0,755.7566,1755,14,730.3369,count,743.04675,14,1,TRUE
V331854,1756,MPSP,2,755.7566,1755,0,730.3369,count,743.04675,2,1,TRUE
V331864,1770,MDS3,0,761.6101,1769,1,760.9888,binary,761.29945,1,1,TRUE
V331864,1770,DS3,0,761.6101,1769,203.2142,760.9888,continuous,761.29945,203.2142,0.26693070643883954,TRUE
V331864,1770,LPT,114.0395,761.6101,1769,164.7786,760.9888,continuous,761.29945,50.73910000000001,0.06664801872640261,TRUE
V331864,1770,MDF,10,761.6101,1769,8,760.9888,count,761.29945,2,1,TRUE
V331864,1770,MAF,9,761.6101,1769,6,760.9888,count,761.29945,3,1,TRUE
V331864,1770,MAV,0,761.6101,1769,11,760.9888,count,761.29945,11,1,TRUE
V331871,1779,MDS3,1,756.9016,1778,0,755.145,binary,756.0233000000001,1,1,TRUE
V331871,1779,DS3,98.0816,756.9016,1778,0,755.145,continuous,756.0233000000001,98.0816,0.1297335677352801,TRUE
V331871,1779,MDF,9,756.9016,1778,0,755.145,count,756.0233000000001,9,1,TRUE
V331871,1779,MAF,7,756.9016,1778,0,755.145,count,756.0233000000001,7,1,TRUE
V331871,1779,MCV,17,756.9016,1778,0,755.145,count,756.0233000000001,17,1,TRUE
V331871,1779,MAV,12,756.9016,1778,0,755.145,count,756.0233000000001,12,1,TRUE
V331871,1779,MPT,6,756.9016,1778,0,755.145,count,756.0233000000001,6,1,TRUE
V331906,1812,MDS2,0,658.4588,1811,1,668.3352,binary,663.3969999999999,1,1,TRUE
V331906,1812,MDS3,0,658.4588,1811,1,668.3352,binary,663.3969999999999,1,1,TRUE
V331906,1812,MDS1NA,1,658.4588,1811,0,668.3352,binary,663.3969999999999,1,1,TRUE
V331906,1812,MDS2NA,1,658.4588,1811,0,668.3352,binary,663.3969999999999,1,1,TRUE
V331906,1812,MDS3NA,1,658.4588,1811,0,668.3352,binary,663.3969999999999,1,1,TRUE
V331906,1813,MDS2,0,672.5957,1811,1,668.3352,binary,670.4654499999999,1,1,TRUE
V331906,1810,SL,3458.7931,663.7597,1811,3959.1049,668.3352,continuous,666.04745,500.31179999999995,0.751165401203773,TRUE
V331906,1813,DS2,0,672.5957,1811,299.8133,668.3352,continuous,670.4654499999999,299.8133,0.4471718863365742,TRUE
V331906,1810,TPG,862.2169,663.7597,1811,601.6644,668.3352,continuous,666.04745,260.5525,0.39119209900135493,TRUE
V331906,1813,CLE,322.343,672.5957,1811,464.7236,668.3352,continuous,670.4654499999999,142.38059999999996,0.2123608308228261,TRUE
V331906,1813,TPG,487.8114,672.5957,1811,601.6644,668.3352,continuous,670.4654499999999,113.85300000000001,0.16981188217826887,TRUE
V331906,1813,PSP.R,232.3984,672.5957,1811,345.5083,668.3352,continuous,670.4654499999999,113.10990000000001,0.16870354766229942,TRUE
V331906,1810,DS2,219.7385,663.7597,1811,299.8133,668.3352,continuous,666.04745,80.07480000000004,0.12022386693320429,TRUE
V331906,1813,PSP.L,231.7002,672.5957,1811,308.9336,668.3352,continuous,670.4654499999999,77.23340000000002,0.11519370610372247,TRUE
V331906,1813,CAV,394.8091,672.5957,1811,463.4018,668.3352,continuous,670.4654499999999,68.59269999999998,0.1023060919843073,TRUE
V331906,1813,DS3,91.2414,672.5957,1811,141.5344,668.3352,continuous,670.4654499999999,50.293000000000006,0.07501206810880413,TRUE
V331906,1810,PSP.R,299.1739,663.7597,1811,345.5083,668.3352,continuous,666.04745,46.33440000000002,0.06956621483949832,TRUE
V331906,1812,ECT,579.8345,658.4588,1811,536.8054,668.3352,continuous,663.3969999999999,43.029100000000085,0.06486176452410862,TRUE
V331906,1810,ECT,579.6447,663.7597,1811,536.8054,668.3352,continuous,666.04745,42.83929999999998,0.0643186908079897,TRUE
V331906,1810,MDF,9,663.7597,1811,7,668.3352,count,666.04745,2,1,TRUE
V331906,1810,MAF,7,663.7597,1811,8,668.3352,count,666.04745,1,1,TRUE
V331906,1810,MAV,12,663.7597,1811,0,668.3352,count,666.04745,12,1,TRUE
V331906,1812,MDF,0,658.4588,1811,7,668.3352,count,663.3969999999999,7,1,TRUE
V331906,1812,MAF,0,658.4588,1811,8,668.3352,count,663.3969999999999,8,1,TRUE
V331906,1812,MCV,0,658.4588,1811,17,668.3352,count,663.3969999999999,17,1,TRUE
V331906,1812,MPT,0,658.4588,1811,4,668.3352,count,663.3969999999999,4,1,TRUE
V331906,1812,MPSP,0,658.4588,1811,2,668.3352,count,663.3969999999999,2,1,TRUE
V331906,1813,MDF,0,672.5957,1811,7,668.3352,count,670.4654499999999,7,1,TRUE
V331906,1813,MAF,0,672.5957,1811,8,668.3352,count,670.4654499999999,8,1,TRUE
V331906,1813,MCV,0,672.5957,1811,17,668.3352,count,670.4654499999999,17,1,TRUE
V331906,1813,MAV,15,672.5957,1811,0,668.3352,count,670.4654499999999,15,1,TRUE
V331906,1813,MPT,6,672.5957,1811,4,668.3352,count,670.4654499999999,2,1,TRUE
V331934,1842,MDS1,1,657.9377,1844,0,NA,binary,657.9377,1,1,TRUE
V331934,1842,MDS1,1,657.9377,1845,0,661.4507,binary,659.6941999999999,1,1,TRUE
V331934,1842,MDS2,1,657.9377,1844,0,NA,binary,657.9377,1,1,TRUE
V331934,1842,MDS2,1,657.9377,1845,0,661.4507,binary,659.6941999999999,1,1,TRUE
V331934,1842,MDS3,1,657.9377,1844,0,NA,binary,657.9377,1,1,TRUE
V331934,1842,MDS3,1,657.9377,1845,0,661.4507,binary,659.6941999999999,1,1,TRUE
V331934,1846,MDS2,1,NA,1844,0,NA,binary,NA,1,1,TRUE
V331934,1846,MDS2,1,NA,1845,0,661.4507,binary,661.4507,1,1,TRUE
V331934,1846,MDS3,1,NA,1844,0,NA,binary,NA,1,1,TRUE
V331934,1846,MDS3,1,NA,1845,0,661.4507,binary,661.4507,1,1,TRUE
V331934,1847,CLE,135.4843,666.8433,1845,390.2884,661.4507,continuous,664.1469999999999,254.80410000000003,0.3836561785267419,TRUE
V331934,1842,DS1,241.085,657.9377,1844,0,NA,continuous,657.9377,241.085,0.366425270964105,TRUE
V331934,1842,DS1,241.085,657.9377,1845,0,661.4507,continuous,659.6941999999999,241.085,0.36544962802462116,TRUE
V331934,1842,DS2,209.571,657.9377,1844,0,NA,continuous,657.9377,209.571,0.31852711890502705,TRUE
V331934,1842,DS2,209.571,657.9377,1845,0,661.4507,continuous,659.6941999999999,209.571,0.3176790094561996,TRUE
V331934,1847,PSP.L,80.6226,666.8433,1845,249.0181,661.4507,continuous,664.1469999999999,168.3955,0.2535515480759531,TRUE
V331934,1842,CLE,535.3298,657.9377,1845,390.2884,661.4507,continuous,659.6941999999999,145.04139999999995,0.21986156616201866,TRUE
V331934,1842,PMX,107.5407,657.9377,1845,207.1521,661.4507,continuous,659.6941999999999,99.61139999999999,0.1509963252670707,TRUE
V331934,1846,DS2,93.723,NA,1845,0,661.4507,continuous,661.4507,93.723,0.14169309972761387,TRUE
V331934,1847,LPT,49.3964,666.8433,1845,117.3456,661.4507,continuous,664.1469999999999,67.9492,0.10231048246848967,TRUE
V331934,1846,DS3,67.2309,NA,1845,0,661.4507,continuous,661.4507,67.2309,0.10164158870797174,TRUE
V331934,1843,CAV,487.2438,657.4382,1844,530.982,NA,continuous,657.4382,43.73819999999995,0.06652823033404501,TRUE
V331934,1842,TPG,636,657.9377,1845,675.4865,661.4507,continuous,659.6941999999999,39.48649999999998,0.05985576347343964,TRUE
