"fish_id","n","ID","part_type","bin","merged","X","SL","CAV","MDS1","DS1","MDS1NA","MDS2","DS2","MDS2NA","MDS3","DS3","MDS3NA","MDF","MAF","MCV","MAV","MPT","LPT","MPSP","PSP.L","PSP.R","MPSPNA","TPG","ECT","CLE","PMX","Scale_10mm","PGNA","CSTRAT","ISTRAT","YEAR","INT"
"V331238",1058,"V331238_L916_1_P.jpg","merged","L0916",TRUE,1058,2988.0377,357.0457,0,0,0,0,0,0,1,87.4643,0,0,0,16,13,4,81.0555,0,NA,NA,0,NA,374.7119,336.6021,96.0469,723.0996,0,368.05,419.2,13716.391,13750
"V331239",1059,"V331239_L917_1_P.jpg","merged","L0917",TRUE,1059,NA,NA,0,0,0,1,205.8009,0,1,148.553,0,7,7,0,16,5,93.0484,0,NA,NA,0,NA,201.0895,330.4088,137.379,723.3733,0,368.85,418.4,13690.484,13750
"V331240",1060,"V331240_L918_1_P.jpg","merged","L0918",TRUE,1060,NA,502.205,0,0,0,0,0,0,1,87.2067,0,0,0,15,10,5,171.7353,0,NA,NA,0,643.1835,385.2752,526.7115,NA,717.2259,NA,NA,NA,NA,NA
"V331241",1061,"V331241_L919_1_P.jpg","merged","L0919",TRUE,1061,NA,NA,1,354.4573,0,1,309.9306,0,1,138.7155,0,0,0,0,0,NA,NA,2,390.3229,360.1999,0,882.8007,NA,NA,NA,706.2691,NA,531.7,255.55,8416.929,8500
"V331242",1062,"V331242_L920_1_P.jpg","merged","L0920",TRUE,1062,3513.2959,468.5807,0,0,0,0,0,0,1,108.8118,0,7,5,16,12,5,76.6616,0,NA,NA,0,374.4356,360.1999,456.1579,85.8021,731.1204,NA,477.3,309.95,10178.559,10250
"V331243",1063,"V331243_L921_1_P.jpg","merged","L0921",TRUE,1063,NA,NA,1,179.1089,0,1,296.5535,0,1,125.2198,0,0,0,0,0,5,127.8124,0,NA,NA,0,123.5476,240.408,288.9014,NA,723.3616,NA,375.45,411.8,13476.757,13500
"V331244",1064,"V331244_L922_1_P.jpg","merged","L0922",TRUE,1064,NA,467.3349,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,712.1798,0,392.6,394.65,12921.391,13000
"V331245",1065,"V331245_L923_1_P.jpg","merged","L0923",TRUE,1065,NA,443.2832,0,0,0,0,0,0,1,145.6022,0,0,0,0,0,4,117.7115,0,NA,NA,0,207.1521,524.1679,494.6595,NA,731.333,NA,373.85,413.4,13528.57,13750
"V331246",1066,"V331246_L924_1_P.jpg","merged","L0924",TRUE,1066,NA,437.0602,0,0,0,0,0,0,1,107.3313,0,0,0,0,12,5,111.4854,0,NA,NA,0,NA,444.5953,NA,121.7539,725.9814,0,477.4,309.85,10175.32,10250
"V331247",1067,"V331247_L926_1_P.jpg","merged","L0926",TRUE,1067,NA,538.5963,0,0,0,0,0,0,1,161.2203,0,9,7,0,13,4,152.8823,0,NA,NA,0,171.1052,464.574,NA,NA,738.3901,NA,391,396.25,12973.203,13000
"V331248",1068,"V331248_L927_1_P.jpg","merged","L0927",TRUE,1068.5,4817.6642,NA,0,0,0,0,0,0,1,62.03225,0,8,7,18,0,0,NA,2,430.516,NA,0,754.4004,816.4803,699.7714,269.6665,744.5267,0,532.6,254.65,8387.784,8500
"V331249",1070,"V331249_L928_1_P.jpg","merged","L0928",TRUE,1070,5091.8298,657.473,0,0,0,1,156.3642,0,0,NA,1,0,0,16,0,8,97.1648,2,414.9663,NA,0,923.81,386.0803,568.8383,186.5315,739.8878,NA,532.5,254.75,8391.023,8500
"V331251",1074,"V331251_L931_1_P.jpg","merged","L0931",TRUE,1074,NA,596.9969,0,0,0,0,0,0,1,162.8742,0,9,10,15,0,NA,NA,2,361.4194,449.177,0,600.3332,NA,449.7822,168.2379,733.6593,NA,532.5,254.75,8391.023,8500
"V331252",1075,"V331252_L932_1_P.jpg","merged","L0932",TRUE,1075,NA,NA,0,0,0,1,223.6068,0,0,NA,1,0,0,0,0,NA,NA,0,NA,NA,0,NA,591.2022,397.2707,170.8801,730.1726,0,392.6,394.65,12921.391,13000
"V331253",1076,"V331253_L933_1_P.jpg","merged","L0933",TRUE,1076.5,2939.3173,362.5896,0,0,0,0,0,0,1,63.957,0,0,0,16,13,0,NA,2,294.0153,NA,0,420.1071,333.702,345.0522,95.3415,374.3935,0,560.2,227.05,7494.016,7500
"V331254",1078,"V331254_L935_1_P.jpg","merged","L0935",TRUE,1078,NA,583.2946,0,0,0,0,0,0,1,112.641,0,0,0,0,14,5,227.5434,2,328.8039,320.2249,0,788.0102,514.2606,NA,224.3212,722.0416,NA,536,251.25,8277.682,8500
"V331255",1079,"V331255_L936_1_C.jpg","merged","L0936",TRUE,1079,4616.078,585.1198,0,0,0,0,0,0,1,136.8211,0,0,0,17,13,4,136.5284,2,464.6203,312.0256,0,932.2146,NA,558.5839,NA,740.173,NA,536,251.25,8277.682,8500
"V331256",1080,"V331256_L937_1_P.jpg","merged","L0937",TRUE,1080,NA,530.9146,0,0,0,0,0,0,0,NA,1,0,0,0,11,0,NA,2,NA,398.5486,0,646.9227,453.0397,425.3022,NA,738.8105,NA,476.2,311.05,10214.18,10250
"V331257",1081,"V331257_L938_1_P.jpg","merged","L0938",TRUE,1081.5,NA,NA,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,2,500,NA,0,972.8556,876.0365,652.6745,212.1509,732.6991,NA,536,251.25,8277.682,8500
"V331258",1083,"V331258_L939_1_C.jpg","merged","L0939",TRUE,1083,NA,539.8705,0,0,0,0,0,0,0,0,0,0,0,17,0,4,133.9291,2,NA,271.2803,0,618.6841,NA,NA,NA,739.973,NA,438.2,349.05,11444.73,11500
"V331259",1084,"V331259_L940_1_P.jpg","merged","L0940",TRUE,1084,3539.3516,438.3475,0,0,0,0,0,0,1,87.4643,0,8,7,17,0,6,100.1299,0,NA,NA,0,237.019,349.2005,399.7662,117.9576,738.8166,NA,436.4,350.85,11503.019,11750
"V331260",1085,"V331260_L941_1_P.jpg","merged","L0941",TRUE,1085,NA,NA,0,0,0,0,0,0,1,152.9706,0,0,0,0,0,NA,69.2604,0,NA,NA,0,135.8308,364.2376,352.8923,100.5783,747.7286,NA,374.75,412.5,13499.425,13500
"V331261",1086,"V331261_L942_2_P.jpg","merged","L0942",TRUE,1086.5,3156.9922,365.0107,0,0,0,0,0,0,1,49.92995,0,10,7,17,0,5,NA,0,NA,NA,0,169.7587,430.2046,291.6025,56.6039,757.8192,0,374.75,412.5,13499.425,13500
"V331262",1088,"V331262_L943_1_P.jpg","merged","L0943",TRUE,1088,NA,525.5937,0,0,0,0,0,0,0,0,0,9,7,16,10,4,112.9292,0,NA,NA,0,NA,NA,NA,NA,735.153,0,374.55,412.7,13505.902,13750
"V331263",1089,"V331263_L944_1_P.jpg","merged","L0944",TRUE,1089,NA,493.2023,0,NA,1,1,340.8005,0,1,132.3065,0,9,0,17,12,NA,167.9196,2,431.5101,468.7878,0,NA,568.4664,558.8139,NA,734.3691,NA,536,251.25,8277.682,8500
"V331264",1090,"V331264_L945_1_P.jpg","merged","L0945",TRUE,1090,NA,506.2471,0,0,0,0,0,0,0,0,0,0,0,0,0,6,168.2409,0,NA,NA,0,432.6037,580.7461,614.1213,191.3661,735.7404,NA,480.3,306.95,10081.41,10250
"V331265",1091,"V331265_L946_1_C.jpg","merged","L0946",TRUE,1091,NA,637.4298,0,0,0,0,0,0,1,160.1,0,7,7,14,14,6,143.028,0,NA,NA,0,NA,NA,NA,NA,747.4818,0,394.8,392.45,12850.148,13000
"V331266",1092,"V331266_L947_1_C.jpg","merged","L0947",TRUE,1092.5,NA,486.6521,1,0,0,1,163.5,0,1,76.63225,0,0,0,0,0,0,NA,2,299.7899,317.0647,0,539.3413,526.4466,425.08,NA,732.2213,0,535.1,252.15,8306.827,8500
"V331267",1094,"V331267_L948_1_P.jpg","merged","L0948",TRUE,1094,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,225.211,628.1401,638.6611,NA,739.0589,NA,370.35,416.9,13641.91,13750
"V331268",1095,"V331268_L949_1_P.jpg","merged","L0949",TRUE,1095,NA,462.3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,732.5469,0,370.95,416.3,13622.48,13750
"V331269",1096,"V331269_L950_1_C.jpg","merged","L0950",TRUE,1096,1642.3897,202.592,0,0,0,0,0,0,1,81.4125,0,7,8,15,13,NA,NA,0,NA,NA,0,NA,167.9047,152.4336,36.7696,734.4549,0,395.4,391.85,12830.718,13000
"V331270",1097,"V331270_L951_1_P.jpg","merged","L0951",TRUE,1097,NA,590.6143,0,NA,1,0,NA,1,0,NA,1,9,8,0,0,0,NA,2,349.8571,NA,0,552.0082,NA,491.057,179.5244,751.1751,NA,535.1,252.15,8306.827,8500
"V331271",1098,"V331271_L952_1_P.jpg","merged","L0952",TRUE,1098.5,NA,NA,0,0,0,1,119.4456,0,1,0,0,0,0,0,0,0,NA,2,354.6858,NA,0,756.1071,464.9516,548.631,255.4408,766.5044,0,536,251.25,8277.682,8500
"V331272",1100,"V331272_L953_1_P.jpg","merged","L0953",TRUE,1100,3391.2287,NA,0,0,0,0,0,0,1,81.5843,0,0,0,0,0,4,118.7266,0,NA,NA,0,155.5892,504.3491,376.0213,108.074,735.4454,NA,395.1,392.15,12840.433,13000
"V331273",1101,"V331273_L954_1_P.jpg","merged","L0954",TRUE,1101.5,NA,NA,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,0,323.444,NA,516.4969,158.4045,735.0061,0,395.1,392.15,12840.433,13000
"V331274",1103,"V331274_L955_1_P.jpg","merged","L0955",TRUE,1103.5,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,11,7,158.3193,2,358.66,349.0458,0,651.0622,550.6042,648.9507,183.8097,726.731,NA,558.8,228.45,7539.352,7750
"V331275",1105,"V331275_L956_1_P.jpg","merged","L0956",TRUE,1105,NA,465.0233,1,193.4942,0,1,331.1027,0,1,190.7066,0,0,0,0,0,6,166.331,2,400.2499,356.8487,0,616.0528,554.351,444.0405,139.169,738.6582,NA,536,251.25,8277.682,8500
"V331276",1106,"V331276_L957_1_P.jpg","merged","L0957",TRUE,1106,4737.2313,586.7174,0,0,0,0,0,0,1,98.0816,0,9,8,13,12,5,129.0349,2,309.3639,326.0077,0,792,660.1091,516.5578,139.5887,745.5045,NA,480,307.25,10091.125,10250
"V331277",1107,"V331277_L958_1_P.jpg","merged","L0958",TRUE,1107,NA,NA,0,0,0,1,232.1077,0,1,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,517.2282,533.7303,465.5803,122.1556,736.4679,NA,557.8,229.45,7571.735,7750
"V331278",1108,"V331278_L959_1_P.jpg","merged","L0959",TRUE,1108,4606.2727,542.2729,0,0,0,0,0,0,0,NA,1,0,0,16,0,0,NA,0,NA,NA,0,198.9171,NA,NA,NA,748.8658,NA,399.5,387.75,12697.948,12750
"V331279",1109,"V331279_L960_1_P.jpg","merged","L0960",TRUE,1109,NA,592.0218,0,0,0,0,0,0,1,145.9863,0,8,0,17,0,5,163.2176,2,348.5283,399.4396,0,695.0453,NA,NA,NA,722.4071,NA,558.6,228.65,7545.829,7750
"V331280",1110,"V331280_L961_2_P.jpg","merged","L0961",TRUE,1110.5,4698.1341,553.4957,0,0,0,0,0,0,1,54.4059,0,10,0,0,0,6,205.7183,0,NA,NA,0,NA,NA,621.8682,210.5232,741.7709,0,NA,NA,NA,NA
"V331281",1112,"V331281_L962_1_P.jpg","merged","L0962",TRUE,1112,NA,631.5802,0,NA,1,0,NA,1,1,145.6468,0,8,9,17,9,NA,159.6778,2,NA,366.4424,0,NA,NA,NA,NA,722.6451,NA,479.4,307.85,10110.555,10250
"V331282",1113,"V331282_L963_2_P.jpg","merged","L0963",TRUE,1113,4878.6236,600.3269,0,0,0,0,NA,1,1,132.2422,0,9,7,18,13,6,188.8597,2,408.534,NA,0,989.1673,753.3021,515.8643,118.2709,726.815,NA,NA,NA,NA,NA
"V331283",1114,"V331283_L964_1_P.jpg","merged","L0964",TRUE,1114,NA,552.014,1,153.4699,0,1,279.6927,0,1,154.4345,0,7,7,0,0,NA,NA,2,341.8552,302.5244,0,744,NA,NA,NA,755.3628,NA,535.1,252.15,8306.827,8500
"V331284",1115,"V331284_L965_1_P.jpg","merged","L0965",TRUE,1115,NA,NA,0,NA,1,1,273.0659,0,1,145.8012,0,0,0,0,0,NA,NA,2,370.6427,358.0196,0,696.601,NA,572.8979,NA,733.9891,NA,557.9,229.35,7568.497,7750
"V331285",1116,"V331285_L966_1_P.jpg","merged","L0966",TRUE,1116,3334.1717,401.0807,0,0,0,1,227.4071,0,1,96.6075,0,10,8,18,9,5,93.145,0,NA,NA,0,177.1017,447.0403,324.8046,143.405,742.0438,NA,370.95,416.3,13622.48,13750
"V331286",1117,"V331286_L967_1_P.jpg","merged","L0967",TRUE,1117,NA,533.5441,0,0,0,1,276.1467,0,1,93.1933,0,0,0,17,0,NA,145.9863,2,NA,NA,0,NA,NA,NA,NA,743.401,0,478.9,308.35,10126.746,10250
"V331287",1118,"V331287_L968_2_P.jpg","merged","L0968",TRUE,1118.5,4868.022,672.9137,0,0,0,0,0,0,1,68.1799,0,7,8,18,10,7,100.5783,2,NA,NA,0,782.218,555.9317,515.8343,229.6715,732.0246,0,NA,NA,NA,NA
"V331288",1120,"V331288_L969_1_C.jpg","merged","L0969",TRUE,1120,NA,NA,0,NA,1,0,NA,1,0,NA,1,10,8,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,743.2799,0,401.2,386.05,12642.898,12750
"V331289",1121,"V331289_L970_1_P.jpg","merged","L0970",TRUE,1121,NA,568.377,0,0,0,1,NA,0,1,138.0507,0,0,0,0,0,NA,NA,2,297.8926,227.8815,0,655.0725,547.8923,464.3318,NA,736.5229,NA,558.6,228.65,7545.829,7750
"V331290",1122,"V331290_L971_1_P.jpg","merged","L0971",TRUE,1122.5,NA,487.6304,0,0,0,0,0,0,1,46.0977,0,0,0,0,0,0,NA,2,NA,236.2118,0,NA,447.3433,421.8862,104.4797,744.8597,0,535.1,252.15,8306.827,8500
"V331291",1124,"V331291_L972_2_C.jpg","merged","L0972",TRUE,1124,NA,495.1063,0,NA,1,0,NA,1,1,142.3938,0,0,0,0,0,NA,NA,2,305.8954,NA,0,NA,NA,NA,NA,741.307,NA,NA,NA,NA,NA
"V331292",1125,"V331292_L973_1_P.jpg","merged","L0973",TRUE,1125,NA,NA,0,0,0,0,0,0,1,120.337,0,0,0,0,0,NA,102.7035,0,NA,NA,0,NA,NA,NA,NA,733.9891,0,479.5,307.75,10107.316,10250
"V331295",1126,"V331295_L976_1_P.jpg","merged","L0976",TRUE,1126,2835.1921,438.7533,0,0,0,0,0,0,1,117.1537,0,9,8,17,11,4,57.3149,0,NA,NA,0,95.483,420.7386,367.7662,167.1407,747.867,NA,371.15,416.1,13616.004,13750
"V331298",1129,"V331298_L979_1_C.jpg","merged","L0979",TRUE,1129,NA,712.2349,1,84.0952,0,1,NA,0,1,213.9276,0,8,8,17,10,5,183.393,2,412.7045,NA,0,615.1829,447.2818,541.1072,NA,720.0562,NA,538.1,249.15,8209.678,8250
"V331299",1130,"V331299_L980_1_P.jpg","merged","L0980",TRUE,1130,4460.1148,558.2466,0,0,0,0,0,0,1,136.7041,0,7,8,16,0,6,204.0392,2,388.6592,385.2064,0,783.8877,772.7561,510.247,93.3809,720.9105,NA,538.3,248.95,8203.202,8250
"V331300",1131,"V331300_L981_1_P.jpg","merged","L0981",TRUE,1131,NA,579.8404,0,0,0,0,0,0,1,110.6345,0,8,0,15,12,6,187.0187,2,NA,306.6203,0,647.024,NA,NA,NA,737.4442,NA,474.9,312.35,10256.278,10500
"V331301",1132,"V331301_L982_1_P.jpg","merged","L0982",TRUE,1132.5,4318.7128,597.2427,0,0,1,0,0,1,1,86.2271,0,0,0,0,0,0,NA,2,482.8602,NA,0,502.7574,495,349.5483,NA,748.5406,NA,558.2,229.05,7558.782,7750
"V331302",1134,"V331302_L983_1_P.jpg","merged","L0983",TRUE,1134,3247.0285,400.6983,0,0,0,0,0,0,1,124.8879,0,0,0,17,13,6,165.6804,2,355.7879,345.5083,0,524.6913,468.9318,384.246,126.0357,731.0219,NA,558.2,229.05,7558.782,7750
"V331303",1135,"V331303_L984_1_P.jpg","merged","L0984",TRUE,1135,NA,586.2684,0,NA,1,0,NA,1,1,135.8823,0,0,0,0,0,NA,100.5783,0,NA,NA,0,NA,NA,NA,NA,761.5274,0,538.2,249.05,8206.44,8250
"V331304",1136,"V331304_L985_1_P.jpg","merged","L0985",TRUE,1136,NA,593.3215,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,416.4805,NA,0,872.3302,794.9138,NA,NA,722.8499,NA,538.2,249.05,8206.44,8250
"V331306",1137,"V331306_L987_1_P.jpg","merged","L0987",TRUE,1137,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,NA,NA,0,NA,NA,NA,NA,723.224,0,538.2,249.05,8206.44,8250
"V331307",1138,"V331307_L988_1_P.jpg","merged","L0988",TRUE,1138,4340.0166,NA,0,0,0,0,0,0,1,136.5284,0,0,0,0,0,5,168.0476,2,NA,337.5204,0,723.5136,NA,NA,151.4199,749.5385,NA,538.2,249.05,8206.44,8250
"V331308",1139,"V331308_L989_1_P.jpg","merged","L0989",TRUE,1140,3826.5619,NA,0,0,0,0,0,0,1,52.5441666666667,0,7,0,0,0,5,176.4086,2,352.0909,NA,0,705.1354,720.0222,792.4948,159.2482,676.3904,0,558.6,228.65,7545.829,7750
"V331310",1146,"V331310_L991_1_P.jpg","merged","L0991",TRUE,1146,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,285,756.1547,0,537.1,250.15,8242.061,8250
"V331311",1147,"V331311_L992_1_P.jpg","merged","L0992",TRUE,1147,NA,355.1102,0,0,0,0,0,0,1,86.3481,0,0,0,0,0,4,132.2422,2,235.2275,242.9979,0,471.3767,408.8276,306.8876,NA,731.519,NA,391.7,395.55,12950.535,13000
"V331312",1148,"V331312_L993_1_P.jpg","merged","L0993",TRUE,1148,NA,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,154.8709,345.7427,NA,81.8841,706.4347,NA,391.2,396.05,12966.727,13000
"V331313",1149,"V331313_L994_1_P.jpg","merged","L0994",TRUE,1149.5,NA,634.8428,1,65.2993,0,1,0,0,1,0,0,0,9,18,0,0,NA,2,492.9584,401.278,0,1088.8893,778.9737,NA,NA,733.2339,0,537.1,250.15,8242.061,8250
"V331314",1151,"V331314_L995_1_P.jpg","merged","L0995",TRUE,1151,NA,495.1173,0,0,0,0,0,0,1,127.1377,0,11,7,17,10,4,114.9826,0,NA,NA,0,247.6954,715.4355,658.7169,NA,721.2052,NA,391.6,395.65,12953.773,13000
"V331315",1152,"V331315_L996_1_P.jpg","merged","L0996",TRUE,1152,NA,469.9366,0,0,0,0,0,0,1,133.66,0,10,7,17,0,NA,221.4723,2,348.0517,340.0735,0,779.5672,NA,NA,NA,674.1662,NA,537.6,249.65,8225.87,8250
"V331316",1153,"V331316_L997_1_P.jpg","merged","L0997",TRUE,1153,4682.3618,596.6924,0,0,0,1,281.0267,0,1,169.7999,0,0,0,17,14,5,216,0,NA,NA,0,785.8855,586.6788,537.4309,91.3893,716.1787,NA,539.2,248.05,8174.057,8250
"V331317",1154,"V331317_L998_2_P.jpg","merged","L0998",TRUE,1154.5,NA,513.9219,0,0,0,0,0,1,1,64.98655,0,0,0,0,7,0,NA,0,NA,NA,0,NA,NA,NA,NA,718.0975,0,391.3,395.95,12963.488,13000
"V331318",1156,"V331318_L999_1_P.jpg","merged","L0999",TRUE,1157,3726.7831,478.6186,1,48.9580333333333,0,1,99.4071333333333,0,1,64.9991333333333,0,10,7,17,0,6,77.2787,2,328.2499,NA,0,664.6774,288.1389,437.1544,98.1835,721.8753,0,556.2,231.05,7623.548,7750
"V331319",1159,"V331319_L1000_1_P.jpg","merged","L1000",TRUE,1159,NA,301.2372,0,NA,1,0,NA,1,1,124.6365,0,0,0,0,0,6,78.9374,0,NA,NA,0,389.354,271.964,269.3861,74.7145,726.9798,NA,538.1,249.15,8209.678,8250
"V331320",1160,"V331320_L1001_1_P.jpg","merged","L1001",TRUE,1160,2866.0318,361.0702,0,0,0,1,169.0946,0,1,81.8841,0,8,9,16,12,5,129.8692,0,NA,NA,0,NA,351.3204,249.5596,138.1304,711.4049,0,390.7,396.55,12982.918,13000
"V331321",1161,"V331321_L1002_1_P.jpg","merged","L1002",TRUE,1161,NA,421.1773,0,0,0,1,211.367,0,1,148.9765,0,0,0,17,12,4,129.8692,0,NA,NA,0,NA,468.4709,NA,NA,738.0244,0,391.7,395.55,12950.535,13000
"V331322",1162,"V331322_L1003_1_P.jpg","merged","L1003",TRUE,1162,2933.6411,357.8947,0,0,0,1,168.1071,0,1,89.1964,0,8,8,17,11,5,117.3456,0,NA,NA,0,204.0882,354.2033,321.6722,141.6051,728.506,NA,391.3,395.95,12963.488,13000
"V331323",1163,"V331323_L1004_1_P.jpg","merged","L1004",TRUE,1163.5,3630.6716,530.1031,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,708.0028,0,440.6,346.65,11367.011,11500
"V331324",1165,"V331324_L1005_1_P.jpg","merged","L1005",TRUE,1165,3181.965,442.8364,1,66.4003,0,1,230.3606,0,1,103.2376,0,7,8,17,13,6,111.3643,2,282.3987,255.0176,0,474.038,407.4923,332.7702,117.6138,710.031,NA,562,225.25,7435.727,7500
"V331325",1166,"V331325_L1006_1_P.jpg","merged","L1006",TRUE,1166,3108.5921,NA,0,0,0,1,205.5164,0,1,120.5985,0,8,7,17,0,5,126.1784,2,291.1391,NA,0,485.4163,349.2005,374.3394,97.949,724.3991,NA,474.3,312.95,10275.707,10500
"V331326",1167,"V331326_L1007_1_P.jpg","merged","L1007",TRUE,1167,NA,NA,0,0,0,0,0,0,1,101.2126,0,0,0,0,0,5,115.4123,0,NA,NA,0,NA,281.0267,313.1581,91.7606,714.2269,0,394.4,392.85,12863.101,13000
"V331327",1168,"V331327_L1008_1_P.jpg","merged","L1008",TRUE,1168.5,NA,508.0905,0,0,1,1,116.1314,0,1,67.51665,0,10,10,15,0,0,NA,2,NA,NA,0,NA,NA,NA,NA,705.0511,0,392,395.25,12940.82,13000
"V331328",1170,"V331328_L1009_1_P.jpg","merged","L1009",TRUE,1170,4874.0464,NA,0,0,0,0,0,0,1,93.723,0,7,7,17,0,NA,NA,0,NA,NA,0,611.7941,601.0191,577.1239,181.3946,718.2479,NA,389.55,397.7,13020.158,13250
"V331329",1171,"V331329_L1010_1_P.jpg","merged","L1010",TRUE,1171,NA,516.1502,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,156.4609,501.8615,469.2771,NA,721.0617,NA,389.55,397.7,13020.158,13250
"V331330",1172,"V331330_L1011_1_P.jpg","merged","L1011",TRUE,1172,NA,535.7277,0,NA,1,0,NA,1,1,140.4564,0,0,0,17,0,NA,214.1588,2,390.1846,NA,0,700.2928,NA,NA,NA,741.5888,NA,540.2,247.05,8141.674,8250
"V331331",1173,"V331331_L1012_1_P.jpg","merged","L1012",TRUE,1173,4262.9061,472.2773,0,0,0,1,353.8361,0,1,184.1738,0,7,0,17,0,4,NA,2,439.345,NA,0,NA,625.0376,502.4102,180.1777,724.9828,NA,540.2,247.05,8141.674,8250
"V331332",1174,"V331332_L1013_1_P.jpg","merged","L1013",TRUE,1174,NA,NA,0,NA,1,0,NA,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,328.7704,164.7544,716.6484,0,369.75,417.5,13661.34,13750
"V331334",1175,"V331334_L1015_1_P.jpg","merged","L1015",TRUE,1175,NA,604.4898,0,0,0,1,204.7828,0,1,162.4315,0,10,7,0,12,5,181.593,2,450.1555,335.4519,0,765.4646,448.0357,557.2647,NA,716.1006,NA,475.6,311.65,10233.61,10250
"V331335",1176,"V331335_L1016_1_P.jpg","merged","L1016",TRUE,1176,NA,435.1543,0,0,0,0,0,0,1,106.066,0,0,0,0,0,NA,NA,0,NA,NA,0,157.4929,NA,NA,99.7246,748.9493,NA,394.6,392.65,12856.625,13000
"V331336",1177,"V331336_L1017_1_P.jpg","merged","L1017",TRUE,1177,2957.6882,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100.9554,0,NA,NA,0,NA,360.0889,329.3873,NA,708.0904,0,370.35,416.9,13641.91,13750
"V331337",1178,"V331337_L1018_1_P.jpg","merged","L1018",TRUE,1178,NA,704.8968,1,332.8243,0,1,478.2343,0,1,208.2787,0,8,0,0,0,5,216.0833,2,561.0561,NA,0,1083.893,893.5771,664.0783,252.2856,701.2047,NA,563.9,223.35,7374.199,7500
"V331338",1179,"V331338_L1020_1_P.jpg","merged","L1020",TRUE,1179,2778.8908,365.1336,0,0,0,0,0,0,1,137.1167,0,7,9,19,0,4,179.7248,2,294.3824,287.0766,0,501.009,457.8613,483.0373,NA,729.6355,NA,536,251.25,8277.682,8500
"V331341",1180,"V331341_L1026_1_P.jpg","merged","L1026",TRUE,1180,4598.7964,470.1411,0,0,0,1,217.9541,0,1,NA,0,9,9,17,11,5,142.9405,0,NA,NA,0,240.6657,633.5929,653.483,129.7998,717.8858,NA,474.7,312.55,10262.754,10500
"V331342",1181,"V331342_L1028_1_P.jpg","merged","L1028",TRUE,1181,3002.5608,415.1687,0,0,0,1,155.5667,0,1,133.2216,0,9,8,16,12,5,103.3151,0,NA,NA,0,204.3526,423.4678,360.9238,154.2595,720.9057,NA,370.75,416.5,13628.957,13750
"V331343",1182,"V331343_L1029_1_P.jpg","merged","L1029",TRUE,1182.5,NA,586.0337,0,0,0,0,0,0,1,89.35885,0,10,9,0,0,5,123,0,NA,NA,0,362.4417,660.552,649.3597,155.6824,711.3543,0,474.9,312.35,10256.278,10500
"V331344",1184,"V331344_L1030_1_P.jpg","merged","L1030",TRUE,1184,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,711.0696,0,395.3,391.95,12833.957,13000
"V331345",1185,"V331345_L1031_1_P.jpg","merged","L1031",TRUE,1185.5,2793.0258,352.8857,0,0,0,0,0,0,1,40.8044,0,0,0,18,13,4,183.6137,0,NA,NA,0,157.1782,402.2462,364.3858,148.1891,726.1302,0,373.05,414.2,13554.476,13750
"V331346",1187,"V331346_L1032_1_P.jpg","merged","L1032",TRUE,1187,485.7645,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,117.1537,2,378.9037,309.2766,0,587.487,551.6493,529.9226,171.84,716.2716,NA,474.8,312.45,10259.516,10500
"V331347",1188,"V331347_L1033_1_P.jpg","merged","L1033",TRUE,1188,4560.8297,562.7537,0,NA,1,1,308.6487,0,1,148.8624,0,10,0,17,13,5,173.6663,0,NA,NA,0,581.6666,662.7096,540.5923,113.7717,708.9147,NA,395.3,391.95,12833.957,13000
"V331349",1191,"V331349_L1038_3_C.jpg","merged","L1038",TRUE,1191,2899.5896,396.6027,0,0,0,0,0,0,1,95.3415,0,6,5,17,12,4,146.2635,0,NA,NA,0,198.658,466.7001,283.623,109.4897,712.5237,NA,NA,NA,NA,NA
"V331350",1192,"V331350_L1039_2_P.jpg","merged","L1039",TRUE,1192,4757.2849,569.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,5,169.9176,0,NA,NA,0,646.6931,748.8471,701.3202,261.2929,728.9753,NA,NA,NA,NA,NA
