"","fish_id","n","ID","part_type","bin","merged","SL","CAV","MDS1","DS1","MDS1NA","MDS2","DS2","MDS2NA","MDS3","DS3","MDS3NA","MDF","MAF","MCV","MAV","MPT","LPT","MPSP","PSP.L","PSP.R","MPSPNA","TPG","ECT","CLE","PMX","Scale_10mm"
"125","V330737",450,"V330737_L394_1_P.jpg","merged","L0394",TRUE,NA,NA,0,0,0,1,164.2346,0,1,82.9759,0,0,0,0,0,NA,NA,0,NA,NA,0,152.0855,394.2005,NA,NA,713.4325
"126","V330738",451,"V330738_L395_1_P.jpg","merged","L0395",TRUE,NA,442.324,0,0,0,0,0,0,1,138.9748,0,0,0,0,0,5,108.3744,0,NA,NA,0,NA,398.7292,NA,147.5805,718.5798
"127","V330739",452,"V330739_L396_1_P.jpg","merged","L0396",TRUE,4795.3311,754.9946,0,0,0,0,0,0,1,77.89735,0,0,0,0,0,3,214.4015,0,NA,NA,0,313.5602,718.6209,NA,NA,742.6332
"128","V330743",458,"V330743_L400_1_C.jpg","merged","L0400",TRUE,NA,516.2946,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,477.6411,479.5216,131.5903,672.0603
"129","V330744",459,"V330744_L401_1_P.jpg","merged","L0401",TRUE,NA,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,4,128.1601,0,NA,NA,0,149.0369,442.0905,NA,NA,674.6332
"130","V330748",466,"V330748_L405_1_P.jpg","merged","L0405",TRUE,2597.3158,333.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,88.2043,710.3478
"131","V330750",469,"V330750_L407_1_P.jpg","merged","L0407",TRUE,NA,529.8653,0,0,0,1,332.9625,0,1,140.0571,0,0,0,0,0,NA,NA,1,369.7567,NA,0,591.4863,471.3385,NA,NA,712.4044
"132","V330754",475,"V330754_L411_1_P.jpg","merged","L0411",TRUE,3313.5879,399.6808,0,0,0,1,268.412,1,1,NA,0,9,8,17,12,5,75.9539,0,NA,NA,0,NA,294.0918,NA,92.4175,711.0253
"133","V330756",479,"V330756_L413_2_C.jpg","merged","L0413",TRUE,2558.2965,NA,0,0,0,0,0,0,1,77.12975,0,0,0,0,0,5,NA,0,NA,NA,0,NA,NA,NA,NA,585.0615
"134","V330758",483,"V330758_L415_1_C.jpg","merged","L0415",TRUE,2754.4612,335.518,0,0,0,0,0,0,1,58.92755,0,0,0,0,0,4,119.1449,0,NA,NA,0,NA,348.7221,274.9288,89.4923,709.6004
"135","V330760",487,"V330760_L417_1_C.jpg","merged","L0417",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,82.6075,309.477,291.3417,98.4886,691.575
"136","V330761",488,"V330761_L418_1_C.jpg","merged","L0418",TRUE,NA,NA,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,357.315,277.0415,NA,696.3232
"137","V330762",489,"V330762_L419_1_P.jpg","merged","L0419",TRUE,2773.326,355.0324,0,0,0,1,212.132,0,1,93.0484,0,0,0,18,12,5,70.0357,0,NA,NA,0,126.1428,321.6862,364.1881,74.0945,699.1223
"138","V330763",490,"V330763_L421_2_P.jpg","merged","L0421",TRUE,2647.8489,338.182,0,0,0,0,0,0,1,76.4199,0,0,0,0,0,4,46.6476,1,NA,NA,0,NA,366.1912,300,76.4199,713.9524
"139","V330767",498,"V330767_L425_1_P.jpg","merged","L0425",TRUE,NA,515.2776,0,0,0,1,179.6441,0,1,113.2784,0,0,0,0,0,5,136.2351,0,NA,NA,0,NA,325.2076,NA,100.08,726.3718
"140","V330769",499,"V330769_L427_1_P.jpg","merged","L0427",TRUE,NA,361.9064,0,0,0,0,0,0,1,123.5476,0,7,7,18,11,NA,102.1763,0,NA,NA,0,172.154,NA,NA,NA,724.9828
"141","V330772",503,"V330772_L430_1_C.jpg","merged","L0430",TRUE,NA,630.4872,0,0,0,0,0,0,1,67.2012,0,0,0,0,0,5,212.6405,0,NA,NA,0,262.4805,697.1485,441.5427,164.4384,695.7356
"142","V330773",505,"V330773_L431_1_P.jpg","merged","L0431",TRUE,4294.415,553.8231,0,0,0,0,0,0,0,NA,1,0,0,17,0,3,204.6265,0,NA,NA,0,NA,629.5395,527.4694,NA,704.409
"143","V330774",506,"V330774_L432_1_C.jpg","merged","L0432",TRUE,NA,NA,0,0,0,0,0,0,1,91.0934,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,713.2244
"144","V330775",507,"V330775_L433_1_P.jpg","merged","L0433",TRUE,2124.0603,323.0834,0,0,0,0,0,0,1,72.0278,0,8,8,0,0,5,74.108,0,NA,NA,0,NA,279.4852,220.9253,76.0263,720.436
"145","V330777",511,"V330777_L436_1_P.jpg","merged","L0436",TRUE,NA,464.0168,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,0,188.4038,NA,NA,NA,723.685
"146","V330781",516,"V330781_L442_1_P.jpg","merged","L0442",TRUE,NA,276.9765,0,0,0,0,0,0,1,68.4105,0,0,0,18,0,3,125.3555,0,NA,NA,0,NA,205.8665,276.2119,NA,701.41
"147","V330782",517,"V330782_L443_1_P.jpg","merged","L0443",TRUE,2651.0614,413.8393,0,0,0,0,0,0,1,95.6713,0,0,0,0,0,5,101.8676,0,NA,NA,0,96.0469,243.6658,NA,98.6813,695.3402
"148","V330783",518,"V330783_L444_1_C.jpg","merged","L0444",TRUE,3759.1905,455.5758,1,202.4253,0,1,312,0,1,126.4911,0,0,0,0,0,6,176.7258,2,324.6167,NA,0,628.4584,472.1525,409.8975,159.3989,701.3815
"149","V330784",519,"V330784_L445_1_P.jpg","merged","L0445",TRUE,3474.1049,409.4358,0,0,0,0,0,0,1,100.5783,0,10,7,17,14,6,168.6683,0,NA,NA,0,117.652,459.4801,316.0269,133.2216,714.8629
"150","V330785",520,"V330785_L446_1_C.jpg","merged","L0446",TRUE,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,153.9351,NA,0,NA,NA,NA,NA,713.5405
"151","V330787",523,"V330787_L448_1_P.jpg","merged","L0448",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,238.73,555.0063,740.0108,186.3867,707.9237
"152","V330790",527,"V330790_L451_1_P.jpg","merged","L0451",TRUE,2510.2329,316.4965,0,0,0,0,0,0,1,115.8016,0,0,0,0,0,4,123.9113,0,NA,NA,0,216.7487,NA,252.2856,46.9574,720.3811
"153","V330791",528,"V330791_L452_1_P.jpg","merged","L0452",TRUE,4053.5476,500.0778,0,0,0,0,0,0,1,113.2784,0,9,8,17,13,NA,NA,0,NA,NA,0,NA,467.0418,NA,126.4911,730.3369
"154","V330794",533,"V330794_L455_1_P.jpg","merged","L0455",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,519.0299,414.4008,NA,714.658
"155","V330795",534,"V330795_L456_1_P.jpg","merged","L0456",TRUE,NA,350.4052,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61.8466,0,NA,NA,0,NA,NA,NA,NA,721.0617
"156","V330798",537,"V330798_L459_1_C.jpg","merged","L0459",TRUE,2700.8082,324.473,0,0,0,0,0,0,1,109.2016,0,4,4,0,0,4,123.6932,0,NA,NA,0,110.0227,399,NA,69.7782,714.4347
"157","V330800",538,"V330800_L461_1_P.jpg","merged","L0461",TRUE,NA,432.0865,0,0,0,1,324.1728,0,1,125.2198,0,0,0,17,11,4,128.2498,2,314.5791,NA,0,440,357.9721,NA,NA,712.4044
"158","V330801",539,"V330801_L462_1_C.jpg","merged","L0462",TRUE,3455.3067,459.9697,1,205.9757,0,1,305.9412,0,1,162.0278,0,0,0,17,10,5,130.6981,2,357.6926,363.1859,0,665.0331,487.2946,290.0241,77.1298,714.0567
"159","V330802",540,"V330802_L463_1_C.jpg","merged","L0463",TRUE,4447.3311,500.525,0,0,0,0,0,0,1,117.6435,0,9,6,0,0,4,248.2902,0,NA,NA,0,220,NA,401.1384,NA,742.7624
"160","V330804",541,"V330804_L465_1_C.jpg","merged","L0465",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,160.1125,NA,NA,NA,723.5136
"161","V330805",542,"V330805_L466_1_P.jpg","merged","L0466",TRUE,2856.46,358.6023,0,0,0,0,0,0,1,105,0,8,0,17,8,4,97.1648,0,NA,NA,0,55.3173,369.4388,319.2006,116.4989,713.2181
"162","V330806",543,"V330806_L467_2_P.jpg","merged","L0467",TRUE,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,351.141,156,613.2928
"163","V330807",544,"V330807_L469_2_P.jpg","merged","L0469",TRUE,NA,456.9448,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,247.6954,NA,0,479.6718,435.7442,NA,NA,619.2657
"164","V330808",545,"V330808_L470_1_C.jpg","merged","L0470",TRUE,NA,471.0809,0,0,0,0,0,0,1,129.3136,0,7,8,15,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,610.7782
"165","V330809",546,"V330809_L471_2_C.jpg","merged","L0471",TRUE,2654.4212,314.4085,0,0,0,0,0,0,1,75.8947,0,9,0,13,0,4,86.3481,0,NA,NA,0,136.8211,293.3939,NA,161.2452,612.1046
"166","V330810",547,"V330810_L472_1_P.jpg","merged","L0472",TRUE,NA,356.3799,1,85.3815,0,1,217.5983,0,1,NA,0,0,0,0,0,5,103.9663,0,NA,NA,0,219.7385,434.8241,330.1772,77.4209,619.2003
"167","V330811",548,"V330811_L473_1_P.jpg","merged","L0473",TRUE,3338.6779,423.0787,1,161.5549,0,1,304.5406,0,1,124.7798,0,0,0,17,9,5,126,0,NA,NA,0,61.7738,399.2819,325.3998,77.8845,684.4209
"168","V330814",551,"V330814_L476_1_P.jpg","merged","L0476",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,733.6593
"169","V330815",552,"V330815_L477_1_P.jpg","merged","L0477",TRUE,NA,372.8345,0,0,0,0,0,0,1,102.2155,0,0,0,17,0,5,112.641,0,NA,NA,0,180.1888,205.4069,NA,120,708.9937
"170","V330817",556,"V330817_L479_1_P.jpg","merged","L0479",TRUE,NA,210.0082,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,179.7776,206.6301,NA,699.9714
"171","V330819",559,"V330819_L481_1_C.jpg","merged","L0481",TRUE,NA,NA,0,0,0,1,120.4159,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,147.5263,482.336,349.0902,130.384,720.025
"172","V330820",560,"V330820_L482_1_P.jpg","merged","L0482",TRUE,NA,345.617,0,NA,1,0,NA,1,1,121.8236,0,0,0,0,0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,705.0574
"173","V330821",561,"V330821_L483_1_P.jpg","merged","L0483",TRUE,1522.0473,177.6652,0,0,0,0,0,0,1,59.4643,0,0,0,0,0,NA,NA,2,79.712,75.8024,0,NA,113.0044,129.2749,35.4401,704.0256
"174","V330822",562,"V330822_L484_1_P.jpg","merged","L0484",TRUE,2907.6331,386.2156,0,0,0,0,0,0,0,0,0,0,0,17,13,5,87.8237,0,NA,NA,0,NA,NA,295.7854,66.6108,709.733
"175","V330824",563,"V330824_L487_1_P.jpg","merged","L0487",TRUE,3960.0727,459.4326,0,0,0,0,0,0,1,156.205,0,6,7,17,10,4,100.08,0,NA,NA,0,216.5179,425.0176,494.2226,117.0982,704
"176","V330825",564,"V330825_L488_1_P.jpg","merged","L0488",TRUE,NA,499.6451,0,0,0,0,0,0,1,105.6835,0,0,0,0,0,NA,NA,0,NA,NA,0,173.8189,284.7631,431.4267,147.1224,652.6638
"177","V330826",566,"V330826_L489_1_P.jpg","merged","L0489",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,120.9339,394.5884,382.038,80.7775,651.2281
"178","V330830",571,"V330830_L493_1_P.jpg","merged","L0493",TRUE,4044.5219,493.0041,0,0,0,1,196.5401,0,1,128.1601,0,9,8,17,12,5,143.5618,2,385.2402,NA,0,719.6124,622.5343,442.5076,161.1366,696.685
"179","V330831",572,"V330831_L494_1_P.jpg","merged","L0494",TRUE,2020.7761,289.1636,0,0,0,0,0,0,1,40.4969,0,0,0,16,10,6,90.0222,2,181.3395,255.7655,0,263.712,294.727,277.5104,NA,700.5484
"180","V330832",574,"V330832_L495_1_P.jpg","merged","L0495",TRUE,3216,NA,0,0,0,0,0,0,1,132.4424,0,0,0,0,0,NA,NA,0,NA,NA,0,125.3196,429.2622,370.8854,71.1196,726.4709
"181","V330834",575,"V330834_L497_1_P.jpg","merged","L0497",TRUE,NA,NA,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,315.7847,310.1048,1,369.4388,NA,NA,NA,721.1304
"182","V330835",576,"V330835_L499_1_P.jpg","merged","L0499",TRUE,NA,370.6542,0,0,0,0,0,0,1,108.706,0,0,0,0,0,4,77.8267,0,NA,NA,0,148.553,NA,NA,NA,720.2125
"183","V330837",579,"V330837_L501_1_P.jpg","merged","L0501",TRUE,4296.8733,546.0853,1,221.3052,0,1,341.3151,0,1,155.6406,0,8,6,16,12,5,164,2,482.394,NA,0,608.3289,639.3246,NA,NA,689.4055
"184","V330838",580,"V330838_L503_1_C.jpg","merged","L0503",TRUE,2356.0008,277.5314,1,101.9804,0,1,204.3135,0,1,137.3608,0,9,0,17,13,4,98,2,118.9622,NA,0,212.5653,184.0109,259.0598,64.56,702.4101
"185","V330839",581,"V330839_L504_1_P.jpg","merged","L0504",TRUE,4085.8402,534.9813,1,128.8099,0,1,316.2278,0,1,118.4567,0,8,7,17,8,4,54.4059,2,419.142,422.1848,0,748.1711,520.0154,626.1757,146.697,725.5894
"186","V330841",584,"V330841_L506_1_P.jpg","merged","L0506",TRUE,3937.9385,451.546,1,197.3423,0,1,291.2044,0,1,126.3012,0,0,0,0,0,NA,147.5127,2,376.0851,354.3558,1,423.7924,NA,NA,123.4828,713.7619
"187","V330842",585,"V330842_L507_1_P.jpg","merged","L0507",TRUE,NA,414.0006,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,2,376.5581,329.5148,0,416.9412,296.3309,NA,NA,716.8626
"188","V330845",588,"V330845_L512_1_P.jpg","merged","L0512",TRUE,4691.7613,589.2709,0,0,0,0,0,0,1,135.8823,0,0,0,16,0,4,141.4214,0,NA,NA,0,247.3863,700.1828,NA,144.4991,696.9304
"189","V330846",589,"V330846_L513_1_P.jpg","merged","L0513",TRUE,NA,441.2021,0,NA,1,1,280.0464,1,1,NA,0,0,0,0,0,NA,NA,2,282.1436,425.6724,1,447.7544,NA,NA,NA,690.8668
"190","V330847",590,"V330847_L514_1_P.jpg","merged","L0514",TRUE,4066.194,464.9618,0,0,0,1,308.4153,0,1,NA,0,0,0,15,0,7,141.4214,0,NA,NA,0,164.4384,519.4613,520.3384,225.282,715.2398
"191","V330849",593,"V330849_L516_1_P.jpg","merged","L0516",TRUE,4552.6186,545.0087,0,0,0,0,0,0,1,128.0625,0,0,0,17,12,6,185.5586,2,378.164,NA,0,701.3131,580.6755,NA,NA,692.0462
"192","V330850",594,"V330850_L517_1_P.jpg","merged","L0517",TRUE,NA,358.2041,0,0,0,1,223.7856,0,1,116.5161,0,0,0,0,0,5,79.2465,0,NA,NA,0,102.1567,291.8219,352.142,107.2007,707.2765
"193","V330851",595,"V330851_L518_1_C.jpg","merged","L0518",TRUE,2224.9101,282.5295,0,0,0,1,183.8831,0,1,79.8812,0,0,0,0,0,4,78,0,NA,NA,0,NA,155.9134,NA,78,715.6682
"194","V330852",596,"V330852_L519_1_P.jpg","merged","L0519",TRUE,2859.063,400.9942,0,0,0,0,0,0,0,0,0,0,0,0,0,4,113.7167,0,NA,NA,0,137.437,357.3035,259.4524,60,713.1225
"195","V330853",598,"V330853_L520_1_P.jpg","merged","L0520",TRUE,NA,635.6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,193.982,720.5061
"196","V330856",601,"V330856_L524_1_C.jpg","merged","L0524",TRUE,NA,330.77,0,0,0,0,0,0,1,46.5242,0,10,7,17,0,4,97.6729,0,NA,NA,0,NA,NA,300,63.5689,693.6296
"197","V330857",603,"V330857_L525_1_P.jpg","merged","L0525",TRUE,5192.4549,653.367,1,63.0714,0,0,0,1,1,63.0892,0,9,9,17,12,5,149.94,1,NA,NA,0,498.1446,NA,NA,185.7337,686.8624
"198","V330858",605,"V330858_L526_1_P.jpg","merged","L0526",TRUE,NA,630.9122,1,418.5499,0,1,371.5696,0,1,NA,0,0,0,19,0,5,149.4523,2,403.5839,NA,0,778.9326,629.8317,477.6275,NA,692.104
"199","V330859",606,"V330859_L527_2_C.jpg","merged","L0527",TRUE,NA,NA,1,175.4537,0,1,264.3936,0,1,NA,0,0,0,0,0,NA,NA,2,370.362,NA,0,NA,NA,529.8302,140.4564,624.3204
"200","V330861",609,"V330861_L529_2_P.jpg","merged","L0529",TRUE,NA,544.0245,0,0,0,1,255,0,1,118.2244,0,0,0,0,0,4,135.8308,2,408.3748,NA,0,654.8664,594.2727,519.9788,182.7786,699.354
"201","V330862",610,"V330862_L530_2_P.jpg","merged","L0530",TRUE,NA,455.5958,1,NA,0,1,317.7877,0,1,168.2409,0,9,9,0,0,5,174.9286,2,340.8005,NA,0,NA,NA,NA,NA,714.6363
"202","V330863",612,"V330863_L531_1_P.jpg","merged","L0531",TRUE,NA,644.7387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,768.7613,548.549,474.6641,NA,708.4067
"203","V330867",616,"V330867_L535_1_P.jpg","merged","L0535",TRUE,NA,374.5315,0,0,0,0,0,0,1,99.7246,0,8,8,17,11,5,125.3555,0,NA,NA,0,81.2219,NA,NA,NA,715.9448
"204","V330868",617,"V330868_L536_1_P.jpg","merged","L0536",TRUE,3231.6364,398.0843,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,311.2636,344.5693,93.9149,705.0255
"205","V330869",618,"V330869_L537_1_P.jpg","merged","L0537",TRUE,3906.2391,518.2765,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,NA,2,284.4503,NA,0,452.2831,472.4235,346.2254,80.0999,701.5412
"206","V330871",622,"V330871_L539_1_P.jpg","merged","L0539",TRUE,NA,483.9923,0,0,0,0,0,0,1,89.8999,0,0,0,0,0,5,143.1223,2,282.3349,241.2343,0,627.1722,392.7595,NA,NA,696.3232
"207","V330872",624,"V330872_L540_1_P.jpg","merged","L0540",TRUE,NA,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,0,179.9778,390.1282,379.6841,73.2393,736.2853
"208","V330873",626,"V330873_L541_1_P.jpg","merged","L0541",TRUE,NA,396.0942,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,135.8308,NA,300.9585,NA,705.4849
"209","V330875",627,"V330875_L543_1_C.jpg","merged","L0543",TRUE,NA,NA,0,0,0,0,0,0,1,49.64875,0,0,0,0,0,0,83.1865,0,NA,NA,0,NA,419.5474,NA,NA,714.1008
"210","V330878",631,"V330878_L546_1_C.jpg","merged","L0546",TRUE,NA,552.0567,0,0,0,0,0,0,1,57.2713,0,10,8,17,0,4,128.9961,0,NA,NA,0,213.8036,331.8795,363.8901,NA,717.016
"211","V330880",634,"V330880_L548_1_P.jpg","merged","L0548",TRUE,4381.1158,NA,0,0,0,0,0,0,1,136.2351,0,0,0,0,0,5,0,1,NA,NA,0,206.9589,612.4573,461.0423,189.6523,688
"212","V330882",635,"V330882_L550_1_P.jpg","merged","L0550",TRUE,2403.9904,300.9884,0,NA,1,1,315.1285,0,1,126.0357,0,0,0,15,0,5,135.1333,2,354.8126,339.9544,0,389.6306,420.8777,240.1687,99.3177,705.3127
"213","V330883",636,"V330883_L551_1_P.jpg","merged","L0551",TRUE,NA,553.7276,1,140.5133,0,1,256.3123,0,1,113.842,0,8,6,17,12,NA,NA,2,336.0476,NA,0,813.2109,569.6595,495.4352,198.7159,728.011
"214","V330884",637,"V330884_L552_2_P.jpg","merged","L0552",TRUE,4954.2164,612.8812,0,0,0,0,0,0,1,148.1891,0,8,5,17,0,4,180.8978,2,314.0701,NA,0,422.4358,384.4216,488.3646,191.3426,693.1493
"215","V330886",640,"V330886_L554_1_C.jpg","merged","L0554",TRUE,3205.4,350.28,0,0,0,0,0,0,1,112.7697,0,0,0,0,0,NA,NA,0,NA,NA,0,177.2287,376.3416,280.0304,90.05,723.703
"216","V330887",641,"V330887_L555_1_P.jpg","merged","L0555",TRUE,3200.9663,367.8436,0,0,0,0,0,0,1,84,0,0,0,0,0,5,132.1363,0,NA,NA,0,146.5094,370.0716,NA,156.5184,723.056
"217","V330890",647,"V330890_L558_1_P.jpg","merged","L0558",TRUE,3084.1182,369.7048,0,0,0,0,0,0,1,47.85915,0,9,7,19,0,4,84,2,262.7185,294.978,0,489.0092,336.1741,292.2191,123.1463,718.6049
"218","V330891",649,"V330891_L559_2_P.jpg","merged","L0559",TRUE,2755.7535,317.4944,0,0,0,0,0,0,1,93.4345,0,10,9,0,0,7,123.9113,0,NA,NA,0,144.7791,357.2016,NA,NA,715.599
"219","V330892",650,"V330892_L560_1_C.jpg","merged","L0560",TRUE,3162.4113,437.2736,0,0,0,0,0,0,0,0,0,10,9,17,0,5,73.5459,0,NA,NA,0,109.2016,415.3565,354.5716,76.4853,708.2351
"220","V330893",651,"V330893_L561_1_P.jpg","merged","L0561",TRUE,NA,628.8637,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,173.6663,696.563,532.2405,222.423,710.5378
"221","V330894",652,"V330894_L562_1_C.jpg","merged","L0562",TRUE,NA,378.5182,0,0,0,0,0,0,1,110.1454,0,0,9,16,12,5,135.8308,2,229.6519,206.4558,1,399.5522,327.6049,NA,NA,702.9225
"222","V330895",653,"V330895_L563_1_P.jpg","merged","L0563",TRUE,NA,388.9158,0,0,0,1,253.5133,0,1,120.9339,0,8,0,16,0,6,133.2216,0,NA,NA,0,178.2162,386.9884,395.1013,NA,726.2975
"223","V330897",656,"V330897_L566_1_P.jpg","merged","L0566",TRUE,3057.4416,351.0635,0,0,0,1,219.1643,0,1,119.4362,0,0,0,17,11,5,150.3596,0,NA,NA,0,163.7681,388.4044,381.0118,99.363,721.8227
"224","V330898",657,"V330898_L567_1_C.jpg","merged","L0567",TRUE,NA,505.3086,0,0,0,0,0,0,0,0,0,9,8,17,0,0,166.331,2,362.7148,417.5284,0,630.2928,NA,NA,NA,678.0597
"225","V330900",658,"V330900_L569_1_P.jpg","merged","L0569",TRUE,NA,450.4721,1,136.2351,0,1,226.4155,0,1,149.7732,0,9,6,17,13,4,138.8524,2,NA,NA,0,504.9832,485.2546,NA,NA,700.0457
"226","V330901",659,"V330901_L570_1_C.jpg","merged","L0570",TRUE,NA,484.0444,0,0,0,0,0,0,0,0,0,0,0,0,0,5,148,0,NA,NA,0,124.2578,NA,NA,218.2476,678.2684
"227","V330902",660,"V330902_L571_1_P.jpg","merged","L0571",TRUE,NA,NA,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,177.4063,NA,NA,189.8552,682.2214
"228","V330905",663,"V330905_L574_1_P.jpg","merged","L0574",TRUE,4608.0069,565.6583,0,0,0,1,244,0,1,142.0422,0,9,7,0,9,5,168.1904,0,NA,NA,0,196.1632,614.9341,476.8731,203.2142,688.186
"229","V330906",664,"V330906_L575_1_P.jpg","merged","L0575",TRUE,4801.9833,536.3261,0,0,0,0,0,0,1,53.36665,0,8,7,17,13,4,97.3242,0,NA,NA,0,184.6943,611.5292,564.2269,152.3155,668.778
"230","V330907",666,"V330907_L576_1_P.jpg","merged","L0576",TRUE,4079.2548,490.0216,1,197.9899,0,1,317.5154,0,1,200.04,0,0,0,16,8,5,154.5574,2,418.2439,NA,0,627.2735,413.4731,377.0199,134.4619,712.0674
"231","V330912",675,"V330912_L581_1_P.jpg","merged","L0581",TRUE,NA,375.0017,0,0,0,0,0,0,1,93.0484,0,6,6,0,0,4,NA,0,NA,NA,0,135.0333,355.7879,315.3569,NA,690.0587
"232","V330913",676,"V330913_L582_1_P.jpg","merged","L0582",TRUE,NA,457.0785,0,0,0,0,0,0,1,90.2497,0,8,6,0,0,5,81.2219,2,277.6256,NA,0,543.6709,396,427.3079,161.5549,673.8857
"233","V330914",677,"V330914_L583_1_P.jpg","merged","L0583",TRUE,3544.4086,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,4,NA,0,NA,NA,0,NA,528.7419,388.8033,NA,663.4938
"234","V330915",678,"V330915_L584_1_P.jpg","merged","L0584",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,350.5382,564.5264,438.0925,86.5852,688.1061
"235","V330916",679,"V330916_L585_1_P.jpg","merged","L0585",TRUE,4495.4181,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,2,NA,NA,0,NA,NA,NA,NA,726.1763
"236","V330918",683,"V330918_L587_1_P.jpg","merged","L0587",TRUE,NA,509.3842,0,0,0,0,0,0,1,116.619,0,0,0,0,13,6,216.5179,2,342.8352,NA,0,628,394.9278,433.202,NA,664.012
"237","V330919",684,"V330919_L588_1_P.jpg","merged","L0588",TRUE,4268.2549,551.5919,0,0,0,1,246.7387,0,1,128.5613,0,9,7,16,11,7,111.5706,0,NA,NA,0,NA,363.296,415.7692,116.2755,679.4115
"238","V330920",685,"V330920_L589_1_P.jpg","merged","L0589",TRUE,3101.81,485.6791,0,0,0,0,0,0,1,65.48665,0,0,0,14,11,4,189.3806,2,314.3565,295.9679,0,541.0407,277.4311,345.013,123.3288,679.697
"239","V330922",689,"V330922_L591_1_P.jpg","merged","L0591",TRUE,NA,685.4677,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,204.7828,624.0641,NA,NA,699.7142
"240","V330923",690,"V330923_L592_1_C.jpg","merged","L0592",TRUE,NA,460.5019,0,0,0,0,0,0,1,117.0982,0,9,8,16,12,4,100.3195,0,NA,NA,0,203.9608,505.2841,425.3187,NA,676.757
"241","V330925",693,"V330925_L594_1_C.jpg","merged","L0594",TRUE,3033.5736,406.0544,0,0,0,0,0,0,1,89.4986,0,0,0,17,14,4,147.0306,0,NA,NA,0,114.9826,315.0571,288.7802,124.7798,691.5634
"242","V330926",694,"V330926_L595_1_P.jpg","merged","L0595",TRUE,NA,356.543,1,138.0326,0,1,NA,0,1,104.7855,0,7,8,16,12,6,152.4106,2,302.1672,NA,0,503.16,417.9055,336.4818,NA,669.1681
"243","V330927",695,"V330927_L596_1_P.jpg","merged","L0596",TRUE,NA,NA,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,NA,0,NA,NA,0,112.0089,420.867,NA,76.4853,689.5172
"244","V330928",696,"V330928_L597_1_C.jpg","merged","L0597",TRUE,NA,628.8875,0,0,0,1,336.2142,0,1,99.0353,0,0,0,0,0,7,121.6553,2,472.4235,NA,0,751.0313,699.497,462.2034,194.1958,676.6742
"245","V330929",697,"V330929_L598_1_P.jpg","merged","L0598",TRUE,3484.0451,505.2533,1,150.2698,0,1,284.684,0,1,122.5602,0,10,8,17,0,6,92.4175,2,NA,NA,0,674.5799,544.0018,343.2084,149.94,691.4919
