fish_id,measure,part_value,part_scale,has_multiple_values.x,cpart_value,cpart_scale,has_multiple_values.y,var_type,scale,absolute_diff,relative_diff,exceeds_threshold,multiple_measurements
V330937,MAF,5,715.1398,FALSE,0,680.7525,FALSE,count,697.94615,5,9.939412324294797e-4,TRUE,FALSE
V330937,MPT,5,715.1398,FALSE,0,680.7525,FALSE,count,697.94615,5,9.939412324294797e-4,TRUE,FALSE
V330937,MPSP,0,715.1398,FALSE,2,680.7525,FALSE,count,697.94615,2,3.975764929717918e-4,TRUE,FALSE
V330939,DS3,110.4536,721.077,FALSE,48.6004,728.4641,TRUE,continuous,724.77055,61.853199999999994,0.08534176781879452,TRUE,TRUE
V330939,DS1,0,721.077,FALSE,53.8238,728.4641,TRUE,continuous,724.77055,53.8238,0.07426322716892954,TRUE,TRUE
V330939,ECT,401.1384,721.077,FALSE,353.8361,NA,FALSE,continuous,721.077,47.3023,0.0655995129507667,TRUE,FALSE
V330941,DS2,282.3048,731.1142,FALSE,240.1874,701.7948,FALSE,continuous,716.4545,42.1174,0.05878586846757191,TRUE,FALSE
V330941,MCV,16,731.1142,FALSE,0,701.7948,FALSE,count,716.4545,16,0.0031806119437743346,TRUE,FALSE
V330944,LPT,193.3287,690.5071,FALSE,146.5094,732.1475,FALSE,continuous,711.3273,46.8193,0.06581963042891788,TRUE,FALSE
V330944,MPT,6,690.5071,FALSE,5,732.1475,FALSE,count,711.3273,1,1.987882464858959e-4,TRUE,FALSE
V330945,DS2,124.2578,710.8136,TRUE,0,725.6721,FALSE,continuous,718.24285,124.2578,0.17300248794679962,TRUE,TRUE
V330945,PMX,87.7268,710.8136,FALSE,155.0484,725.6721,FALSE,continuous,718.24285,67.32159999999999,0.09373097135599748,TRUE,FALSE
V330946,DS1,0,712.6184,FALSE,198.0707,731.7732,FALSE,continuous,722.1958,198.0707,0.2742617722229899,TRUE,FALSE
V330946,DS2,0,712.6184,FALSE,121.0785,731.7732,FALSE,continuous,722.1958,121.0785,0.1676532873771905,TRUE,FALSE
V330946,DS3,99.7246,712.6184,FALSE,0,731.7732,FALSE,continuous,722.1958,99.7246,0.13808526718100547,TRUE,FALSE
V330947,DS2,112.0089,707.7584,FALSE,0,721.0555,FALSE,continuous,714.40695,112.0089,0.1567858487378937,TRUE,FALSE
V330949,MCV,17,711.0696,FALSE,0,729.8548,FALSE,count,720.4621999999999,17,0.0033794001902602306,TRUE,FALSE
V330949,MAV,12,711.0696,FALSE,0,729.8548,FALSE,count,720.4621999999999,12,0.002385458957830751,TRUE,FALSE
V330949,MAF,7,711.0696,FALSE,0,729.8548,FALSE,count,720.4621999999999,7,0.0013915177254012715,TRUE,FALSE
V330949,MDF,7,711.0696,FALSE,0,729.8548,FALSE,count,720.4621999999999,7,0.0013915177254012715,TRUE,FALSE
V330949,MPT,6,711.0696,FALSE,0,729.8548,FALSE,count,720.4621999999999,6,0.0011927294789153755,TRUE,FALSE
V330954,MAF,8,709.129,FALSE,0,726.3966,FALSE,count,717.7628,8,0.0015903059718871673,TRUE,FALSE
V330954,MDF,7,709.129,FALSE,0,726.3966,FALSE,count,717.7628,7,0.0013915177254012715,TRUE,FALSE
V330957,DS3,65.7875,712.1798,FALSE,0,704.0256,FALSE,continuous,708.1027,65.7875,0.09290672101659829,TRUE,FALSE
V330957,MPT,5,712.1798,FALSE,0,704.0256,FALSE,count,708.1027,5,9.939412324294797e-4,TRUE,FALSE
V330959,MPSP,2,706.7022,FALSE,0,704.284,FALSE,count,705.4930999999999,2,3.975764929717918e-4,TRUE,FALSE
V330961,DS3,89.1964,724.0511,FALSE,0,712.0253,FALSE,continuous,718.0382,89.1964,0.1242223603145348,TRUE,FALSE
V330961,MCV,0,724.0511,FALSE,17,712.0253,FALSE,count,718.0382,17,0.0033794001902602306,TRUE,FALSE
V330961,MAF,12,724.0511,FALSE,0,712.0253,FALSE,count,718.0382,12,0.002385458957830751,TRUE,FALSE
V330964,DS3,43.18563333333334,701.2624,TRUE,100.5783,717.3075,FALSE,continuous,709.28495,57.392666666666656,0.08091623354854302,TRUE,TRUE
V330964,MCV,5.333333333333334,701.2624,TRUE,0,717.3075,FALSE,count,709.28495,5.333333333333334,0.0010602039812581117,TRUE,TRUE
V330964,MAV,4.333333333333334,701.2624,TRUE,0,717.3075,FALSE,count,709.28495,4.333333333333334,8.614157347722158e-4,TRUE,TRUE
V330964,MPT,1.6666666666666665,701.2624,TRUE,5,717.3075,FALSE,count,709.28495,3.3333333333333335,6.626274882863197e-4,TRUE,TRUE
V330964,MAF,2.333333333333333,701.2624,TRUE,0,717.3075,FALSE,count,709.28495,2.333333333333333,4.638392418004238e-4,TRUE,TRUE
V330964,MDF,2.333333333333333,701.2624,TRUE,0,717.3075,FALSE,count,709.28495,2.333333333333333,4.638392418004238e-4,TRUE,TRUE
V330964,MPSP,0.6666666666666667,701.2624,TRUE,2,717.3075,FALSE,count,709.28495,1.3333333333333333,2.6505099531452786e-4,TRUE,TRUE
V330968,SL,5030.4785,727.5713,FALSE,3988.2247,713.6161,FALSE,continuous,720.5936999999999,1042.2538,1.4463820596821761,TRUE,FALSE
V330968,DS2,233.6835,727.5713,FALSE,0,713.6161,FALSE,continuous,720.5936999999999,233.6835,0.3242930100554585,TRUE,FALSE
V330968,ECT,648.6047,727.5713,FALSE,560.357,713.6161,FALSE,continuous,720.5936999999999,88.24770000000001,0.12246526718176973,TRUE,FALSE
V330968,CAV,618.64,727.5713,FALSE,533.1168,713.6161,FALSE,continuous,720.5936999999999,85.52319999999997,0.1186843570794471,TRUE,FALSE
V330968,LPT,144.2221,727.5713,FALSE,76,713.6161,FALSE,continuous,720.5936999999999,68.22210000000001,0.09467484936379547,TRUE,FALSE
V330968,MAV,11,727.5713,FALSE,0,713.6161,FALSE,count,720.5936999999999,11,0.002186670711344855,TRUE,FALSE
V330968,MCV,16,727.5713,FALSE,18,713.6161,FALSE,count,720.5936999999999,2,3.975764929717918e-4,TRUE,FALSE
V330968,MDF,9,727.5713,FALSE,8,713.6161,FALSE,count,720.5936999999999,1,1.987882464858959e-4,TRUE,FALSE
V330968,MPT,4,727.5713,FALSE,5,713.6161,FALSE,count,720.5936999999999,1,1.987882464858959e-4,TRUE,FALSE
V330971,CLE,563.6488,708.3114,FALSE,377.4652,695.402,FALSE,continuous,701.8567,186.18360000000007,0.26527295386650873,TRUE,FALSE
V330971,TPG,630.0357,708.3114,FALSE,520.4613,695.402,FALSE,continuous,701.8567,109.57439999999997,0.1561207579837878,TRUE,FALSE
V330971,LPT,126.0357,708.3114,FALSE,177.1327,695.402,FALSE,continuous,701.8567,51.096999999999994,0.07280261056138666,TRUE,FALSE
V330971,DS3,148.9765,708.3114,FALSE,102.45,695.402,FALSE,continuous,701.8567,46.526499999999984,0.06629059749661147,TRUE,FALSE
V330971,MCV,15,708.3114,FALSE,0,695.402,FALSE,count,701.8567,15,0.0029818236972884386,TRUE,FALSE
V330971,MAV,10,708.3114,FALSE,0,695.402,FALSE,count,701.8567,10,0.0019878824648589593,TRUE,FALSE
V330971,MDF,8,708.3114,FALSE,0,695.402,FALSE,count,701.8567,8,0.0015903059718871673,TRUE,FALSE
V330971,MAF,6,708.3114,FALSE,0,695.402,FALSE,count,701.8567,6,0.0011927294789153755,TRUE,FALSE
V330971,MPSP,2,708.3114,FALSE,0,695.402,FALSE,count,701.8567,2,3.975764929717918e-4,TRUE,FALSE
V330986,DS2,301.8874,703.7386,FALSE,0,703.7272,FALSE,continuous,703.7329,301.8874,0.428980086052535,TRUE,FALSE
V330986,DS1,131.2098,703.7386,FALSE,0,703.7272,FALSE,continuous,703.7329,131.2098,0.18644829593727963,TRUE,FALSE
V330986,DS3,115.1694,703.7386,FALSE,0,703.7272,FALSE,continuous,703.7329,115.1694,0.1636549889880095,TRUE,FALSE
V330986,MPT,4,703.7386,FALSE,0,703.7272,FALSE,count,703.7329,4,7.951529859435836e-4,TRUE,FALSE
V330986,MPSP,2,703.7386,FALSE,0,703.7272,FALSE,count,703.7329,2,3.975764929717918e-4,TRUE,FALSE
V330991,ECT,439.6101,708.3114,FALSE,207.9543,710.2591,FALSE,continuous,709.28525,231.6558,0.32660456424266543,TRUE,FALSE
V330991,TPG,159.424,708.3114,FALSE,303.0594,710.2591,FALSE,continuous,709.28525,143.63539999999998,0.2025072423259894,TRUE,FALSE
V330991,MAF,7,708.3114,FALSE,0,710.2591,FALSE,count,709.28525,7,0.0013915177254012715,TRUE,FALSE
V330995,CLE,409.2725,710.2112,FALSE,576.7885,699.0258,FALSE,continuous,704.6185,167.51600000000002,0.23773999689193515,TRUE,FALSE
V330995,ECT,499.6799,710.2112,FALSE,584.6383,699.0258,FALSE,continuous,704.6185,84.95839999999998,0.12057361536774862,TRUE,FALSE
V330995,MCV,17,710.2112,FALSE,0,699.0258,FALSE,count,704.6185,17,0.0033794001902602306,TRUE,FALSE
V330995,MPT,5,710.2112,FALSE,0,699.0258,FALSE,count,704.6185,5,9.939412324294797e-4,TRUE,FALSE
V330997,SL,3975.7424,712.2808,FALSE,3756.9094,711.0696,FALSE,continuous,711.6752,218.83300000000008,0.3074899898155789,TRUE,FALSE
V330997,CLE,548.2335,712.2808,FALSE,380.0842,711.0696,FALSE,continuous,711.6752,168.14930000000004,0.23627252994062464,TRUE,FALSE
V330997,MCV,20,712.2808,FALSE,0,711.0696,FALSE,count,711.6752,20,0.003975764929717919,TRUE,FALSE
V330997,MDF,8,712.2808,FALSE,0,711.0696,FALSE,count,711.6752,8,0.0015903059718871673,TRUE,FALSE
V330997,MAF,7,712.2808,FALSE,0,711.0696,FALSE,count,711.6752,7,0.0013915177254012715,TRUE,FALSE
V331017,TPG,213.9533,699.8286,FALSE,311.7178,691.2713,FALSE,continuous,695.5499500000001,97.7645,0.14055712318001026,TRUE,FALSE
V331017,ECT,578.937,699.8286,FALSE,532.8865,691.2713,FALSE,continuous,695.5499500000001,46.050500000000056,0.0662073227091743,TRUE,FALSE
V331017,MAF,0,699.8286,FALSE,8,691.2713,FALSE,count,695.5499500000001,8,0.0015903059718871673,TRUE,FALSE
V331017,MCV,16,699.8286,FALSE,17,691.2713,FALSE,count,695.5499500000001,1,1.987882464858959e-4,TRUE,FALSE
V331017,MPT,4,699.8286,FALSE,5,691.2713,FALSE,count,695.5499500000001,1,1.987882464858959e-4,TRUE,FALSE
V331022,DS3,130.5986,701.9288,FALSE,0,680.917,FALSE,continuous,691.4229,130.5986,0.18888382204292048,TRUE,FALSE
V331022,MCV,16,701.9288,FALSE,0,680.917,FALSE,count,691.4229,16,0.0031806119437743346,TRUE,FALSE
V331022,MAV,12,701.9288,FALSE,0,680.917,FALSE,count,691.4229,12,0.002385458957830751,TRUE,FALSE
V331022,MPT,4,701.9288,FALSE,0,680.917,FALSE,count,691.4229,4,7.951529859435836e-4,TRUE,FALSE
V331022,MPSP,2,701.9288,FALSE,0,680.917,FALSE,count,691.4229,2,3.975764929717918e-4,TRUE,FALSE
V331023,MAV,14,711.0253,FALSE,0,702.3276,FALSE,count,706.6764499999999,14,0.002783035450802543,TRUE,FALSE
V331023,MPT,5,711.0253,FALSE,0,702.3276,FALSE,count,706.6764499999999,5,9.939412324294797e-4,TRUE,FALSE
V331026,DS3,72.0625,727.585,FALSE,0,740.8239,FALSE,continuous,734.20445,72.0625,0.09815045386880998,TRUE,FALSE
V331037,DS3,93.723,NA,FALSE,0,747.0475,FALSE,continuous,747.0475,93.723,0.12545788587740406,TRUE,FALSE
V331037,MCV,16,NA,FALSE,0,747.0475,FALSE,count,747.0475,16,0.0031806119437743346,TRUE,FALSE
V331037,MDF,8,NA,FALSE,0,747.0475,FALSE,count,747.0475,8,0.0015903059718871673,TRUE,FALSE
V331037,MAF,7,NA,FALSE,0,747.0475,FALSE,count,747.0475,7,0.0013915177254012715,TRUE,FALSE
V331037,MPT,5,NA,FALSE,0,747.0475,FALSE,count,747.0475,5,9.939412324294797e-4,TRUE,FALSE
V331037,MPSP,2,NA,FALSE,0,747.0475,FALSE,count,747.0475,2,3.975764929717918e-4,TRUE,FALSE
V331045,TPG,552.6373,751.4253,FALSE,688.0211,754.2181,FALSE,continuous,752.8217,135.38380000000006,0.179835145559699,TRUE,FALSE
V331045,DS1,85.0412,751.4253,FALSE,0,754.2181,FALSE,continuous,752.8217,85.0412,0.11296326872618045,TRUE,FALSE
V331045,DS2,277.0415,751.4253,FALSE,230.8246,754.2181,FALSE,continuous,752.8217,46.21689999999998,0.061391561906358416,TRUE,FALSE
V331045,MCV,15,751.4253,FALSE,17,754.2181,FALSE,count,752.8217,2,3.975764929717918e-4,TRUE,FALSE
V331047,DS3,0,754.2181,TRUE,76.8375,744.7315,FALSE,continuous,749.4748,76.8375,0.10252179259396048,TRUE,TRUE
V331047,MCV,8.5,754.2181,TRUE,0,744.7315,FALSE,count,749.4748,8.5,0.0016897000951301153,TRUE,TRUE
V331047,MAV,6,754.2181,TRUE,0,744.7315,FALSE,count,749.4748,6,0.0011927294789153755,TRUE,TRUE
V331047,MPT,0,754.2181,TRUE,4,744.7315,FALSE,count,749.4748,4,7.951529859435836e-4,TRUE,TRUE
V331047,MDF,3.5,754.2181,TRUE,0,744.7315,FALSE,count,749.4748,3.5,6.957588627006357e-4,TRUE,TRUE
V331047,MPSP,1,754.2181,TRUE,0,744.7315,FALSE,count,749.4748,1,1.987882464858959e-4,TRUE,TRUE
V331058,CAV,366.7939,750.2939,FALSE,2944.6222,744.387,FALSE,continuous,747.3404499999999,2577.8282999999997,3.449335975324231,TRUE,FALSE
V331058,ECT,402.1791,750.2939,FALSE,343.9535,744.387,FALSE,continuous,747.3404499999999,58.225599999999986,0.07791040883709692,TRUE,FALSE
V331058,MAV,10,750.2939,FALSE,11,744.387,FALSE,count,747.3404499999999,1,1.987882464858959e-4,TRUE,FALSE
V331058,MCV,16,750.2939,FALSE,17,744.387,FALSE,count,747.3404499999999,1,1.987882464858959e-4,TRUE,FALSE
V331058,MDF,9,750.2939,FALSE,10,744.387,FALSE,count,747.3404499999999,1,1.987882464858959e-4,TRUE,FALSE
V331064,DS3,0,738.8775,FALSE,43.52585,723.3982,TRUE,continuous,731.1378500000001,43.52585,0.05953166013768812,TRUE,TRUE
V331064,MAV,0,738.8775,FALSE,6.5,723.3982,TRUE,count,731.1378500000001,6.5,0.0012921236021583235,TRUE,TRUE
V331064,MAF,0,738.8775,FALSE,4,723.3982,TRUE,count,731.1378500000001,4,7.951529859435836e-4,TRUE,TRUE
V331064,MDF,0,738.8775,FALSE,4,723.3982,TRUE,count,731.1378500000001,4,7.951529859435836e-4,TRUE,TRUE
V331064,MPT,0,738.8775,FALSE,2,723.3982,TRUE,count,731.1378500000001,2,3.975764929717918e-4,TRUE,TRUE
V331078,DS2,167.2752,726.0992,FALSE,0,726.7462,FALSE,continuous,726.4227000000001,167.2752,0.23027253966595482,TRUE,FALSE
V331078,DS3,123.1463,726.0992,FALSE,0,726.7462,FALSE,continuous,726.4227000000001,123.1463,0.16952430038323416,TRUE,FALSE
V331078,CLE,402.1903,726.0992,FALSE,331.4453,726.7462,FALSE,continuous,726.4227000000001,70.745,0.09738820111210732,TRUE,FALSE
V331092,ECT,208.6912,777.4934,FALSE,432.1666,768.1055,FALSE,continuous,772.79945,223.4754,0.28917644804224435,TRUE,FALSE
V331092,CLE,439.1446,777.4934,FALSE,312.0144,768.1055,FALSE,continuous,772.79945,127.1302,0.16450606945954738,TRUE,FALSE
V331092,TPG,459.0773,777.4934,FALSE,362.3051,768.1055,FALSE,continuous,772.79945,96.7722,0.12522291520782008,TRUE,FALSE
V331092,DS3,152.7351,777.4934,FALSE,81.0555,768.1055,FALSE,continuous,772.79945,71.6796,0.0927531716022831,TRUE,FALSE
V331092,DS2,330.9381,777.4934,FALSE,285.8199,768.1055,FALSE,continuous,772.79945,45.1182,0.058382805526065014,TRUE,FALSE
V331095,CAV,392.6772,NA,FALSE,310.0631,764.9235,FALSE,continuous,764.9235,82.61410000000001,0.1080030878904884,TRUE,FALSE
V331095,TPG,450.6395,779.7897,FALSE,393.5492,764.9235,FALSE,continuous,772.3566000000001,57.09030000000001,0.07391702226665767,TRUE,FALSE
V331095,PSP.L,166.8652,779.7897,FALSE,213.0845,764.9235,FALSE,continuous,772.3566000000001,46.219300000000004,0.059841917580558,TRUE,FALSE
V331095,ECT,354.683,779.7897,FALSE,314.0844,764.9235,FALSE,continuous,772.3566000000001,40.598599999999976,0.05256457962552527,TRUE,FALSE
V331095,SL,2669.6983,NA,FALSE,2630.9247,764.9235,FALSE,continuous,764.9235,38.77359999999999,0.05068951339578401,TRUE,FALSE
V331095,DS3,53.36665,779.7897,TRUE,92.4175,764.9235,FALSE,continuous,772.3566000000001,39.050850000000004,0.05056064776296338,TRUE,TRUE
V331095,MAV,0,779.7897,TRUE,12,764.9235,FALSE,count,772.3566000000001,12,0.002385458957830751,TRUE,TRUE
V331095,MCV,8,779.7897,TRUE,17,764.9235,FALSE,count,772.3566000000001,9,0.0017890942183730633,TRUE,TRUE
V331095,MAF,4,779.7897,TRUE,0,764.9235,FALSE,count,772.3566000000001,4,7.951529859435836e-4,TRUE,TRUE
V331095,MDF,3.5,779.7897,TRUE,0,764.9235,FALSE,count,772.3566000000001,3.5,6.957588627006357e-4,TRUE,TRUE
V331095,MPSP,1,779.7897,TRUE,2,764.9235,FALSE,count,772.3566000000001,1,1.987882464858959e-4,TRUE,TRUE
V331101,DS3,0,778.1517,FALSE,132.4424,793.3852,FALSE,continuous,785.76845,132.4424,0.1685514352224246,TRUE,FALSE
V331107,DS3,50,773.0356,TRUE,0,704.9199,FALSE,continuous,738.97775,50,0.06766103580249878,TRUE,TRUE
V331107,MCV,9,773.0356,TRUE,0,704.9199,FALSE,count,738.97775,9,0.0017890942183730633,TRUE,TRUE
V331107,MDF,4.5,773.0356,TRUE,0,704.9199,FALSE,count,738.97775,4.5,8.945471091865317e-4,TRUE,TRUE
V331107,MPT,0,773.0356,FALSE,4,704.9199,FALSE,count,738.97775,4,7.951529859435836e-4,TRUE,FALSE
V331107,MAF,3.5,773.0356,TRUE,0,704.9199,FALSE,count,738.97775,3.5,6.957588627006357e-4,TRUE,TRUE
V331113,SL,4471.7531,758.1134,FALSE,4670.88,NA,FALSE,continuous,758.1134,199.1269000000002,0.2626611005688598,TRUE,FALSE
V331113,DS3,150.1466,758.1134,FALSE,87.65845,771.0045,TRUE,continuous,764.55895,62.488150000000005,0.08173097705546446,TRUE,TRUE
V331113,MCV,16,758.1134,FALSE,9,771.0045,TRUE,count,764.55895,7,0.0013915177254012715,TRUE,TRUE
V331113,MAV,0,758.1134,FALSE,4.5,771.0045,TRUE,count,764.55895,4.5,8.945471091865317e-4,TRUE,TRUE
V331113,MDF,0,758.1134,FALSE,4.5,771.0045,TRUE,count,764.55895,4.5,8.945471091865317e-4,TRUE,TRUE
V331113,MAF,0,758.1134,FALSE,3.5,771.0045,TRUE,count,764.55895,3.5,6.957588627006357e-4,TRUE,TRUE
V331113,MPT,6,758.1134,FALSE,2.5,771.0045,TRUE,count,764.55895,3.5,6.957588627006357e-4,TRUE,TRUE
V331113,MPSP,2,758.1134,FALSE,1,771.0045,TRUE,count,764.55895,1,1.987882464858959e-4,TRUE,TRUE
V331141,MPSP,0,741.5039,FALSE,1,750.8635,TRUE,count,746.1837,1,1.987882464858959e-4,TRUE,TRUE
V331149,ECT,774.9323,642.2523,FALSE,643.2915,607.6841,FALSE,continuous,624.9682,131.6408,0.2106359971595355,TRUE,FALSE
V331149,DS2,145.9863,642.2523,FALSE,104.3072,607.6841,FALSE,continuous,624.9682,41.679100000000005,0.06668995318481805,TRUE,FALSE
V331149,CAV,625.7322,642.2523,FALSE,587.8407,607.6841,FALSE,continuous,624.9682,37.891500000000065,0.06062948482818816,TRUE,FALSE
V331149,LPT,222.036,642.2523,FALSE,190.0737,607.6841,FALSE,continuous,624.9682,31.9623,0.05114228211931423,TRUE,FALSE
V331149,MAV,12,642.2523,FALSE,0,607.6841,FALSE,count,624.9682,12,0.002385458957830751,TRUE,FALSE
V331149,MAF,8,642.2523,FALSE,0,607.6841,FALSE,count,624.9682,8,0.0015903059718871673,TRUE,FALSE
V331149,MPT,5,642.2523,FALSE,7,607.6841,FALSE,count,624.9682,2,3.975764929717918e-4,TRUE,FALSE
V331149,MCV,14,642.2523,FALSE,15,607.6841,FALSE,count,624.9682,1,1.987882464858959e-4,TRUE,FALSE
V331152,SL,4606.5171,748.4277,FALSE,4535.7813,736.6627,FALSE,continuous,742.5452,70.73580000000038,0.09526127163706719,TRUE,FALSE
V331152,CAV,575.9275,748.4277,FALSE,510.9983,736.6627,FALSE,continuous,742.5452,64.92920000000004,0.08744141097403907,TRUE,FALSE
V331152,ECT,690.9703,748.4277,FALSE,732,736.6627,FALSE,continuous,742.5452,41.02970000000005,0.05525549151755347,TRUE,FALSE
V331152,MAF,0,748.4277,FALSE,7,736.6627,FALSE,count,742.5452,7,0.0013915177254012715,TRUE,FALSE
V331152,MDF,0,748.4277,FALSE,7,736.6627,FALSE,count,742.5452,7,0.0013915177254012715,TRUE,FALSE
V331152,MAV,10,748.4277,FALSE,11,736.6627,FALSE,count,742.5452,1,1.987882464858959e-4,TRUE,FALSE
V331155,LPT,55.3173,722.8506,FALSE,206.0413,720.0812,FALSE,continuous,721.4658999999999,150.724,0.2089135467109395,TRUE,FALSE
V331155,CLE,390.0462,722.8506,FALSE,240.7862,720.0812,FALSE,continuous,721.4658999999999,149.26,0.2068843447763782,TRUE,FALSE
V331155,ECT,361.2603,722.8506,FALSE,462.8661,720.0812,FALSE,continuous,721.4658999999999,101.60580000000004,0.1408324357395132,TRUE,FALSE
V331155,TPG,104.0096,722.8506,FALSE,144.3122,720.0812,FALSE,continuous,721.4658999999999,40.302599999999984,0.05586209965017056,TRUE,FALSE
V331155,MCV,7.5,722.8506,TRUE,16,720.0812,FALSE,count,721.4658999999999,8.5,0.0016897000951301153,TRUE,TRUE
V331155,MAV,6.5,722.8506,TRUE,11,720.0812,FALSE,count,721.4658999999999,4.5,8.945471091865317e-4,TRUE,TRUE
V331155,MAF,4,722.8506,TRUE,7,720.0812,FALSE,count,721.4658999999999,3,5.963647394576877e-4,TRUE,TRUE
V331155,MPT,2,722.8506,TRUE,4,720.0812,FALSE,count,721.4658999999999,2,3.975764929717918e-4,TRUE,TRUE
V331164,DS2,0,718.7767,TRUE,128.2498,732.5353,FALSE,continuous,725.656,128.2498,0.1767363599281202,TRUE,TRUE
V331164,DS3,71.0211,718.7767,TRUE,0,732.5353,FALSE,continuous,725.656,71.0211,0.09787158102461774,TRUE,TRUE
V331164,MCV,8.5,718.7767,TRUE,0,732.5353,FALSE,count,725.656,8.5,0.0016897000951301153,TRUE,TRUE
V331164,MDF,4.5,718.7767,TRUE,0,732.5353,FALSE,count,725.656,4.5,8.945471091865317e-4,TRUE,TRUE
V331164,MAF,4,718.7767,TRUE,0,732.5353,FALSE,count,725.656,4,7.951529859435836e-4,TRUE,TRUE
V331209,CLE,345.1174,726.8796,FALSE,257.1089,755.8155,FALSE,continuous,741.34755,88.00849999999997,0.11871422519707521,TRUE,FALSE
V331209,ECT,392.9427,726.8796,FALSE,355.0282,755.8155,FALSE,continuous,741.34755,37.914499999999975,0.051142679300686944,TRUE,FALSE
V331209,MCV,0,726.8796,FALSE,16,755.8155,FALSE,count,741.34755,16,0.0031806119437743346,TRUE,FALSE
V331209,MAV,0,726.8796,FALSE,12,755.8155,FALSE,count,741.34755,12,0.002385458957830751,TRUE,FALSE
V331209,MDF,0,726.8796,FALSE,10,755.8155,FALSE,count,741.34755,10,0.0019878824648589593,TRUE,FALSE
V331209,MAF,0,726.8796,FALSE,7,755.8155,FALSE,count,741.34755,7,0.0013915177254012715,TRUE,FALSE
V331209,MPT,4,726.8796,FALSE,5,755.8155,FALSE,count,741.34755,1,1.987882464858959e-4,TRUE,FALSE
V331216,DS2,325.5657,737.811,FALSE,0,720.225,FALSE,continuous,729.018,325.5657,0.44658115437478907,TRUE,FALSE
V331216,DS1,139.5887,737.811,FALSE,0,720.225,FALSE,continuous,729.018,139.5887,0.19147497043968734,TRUE,FALSE
V331216,DS3,119.7748,737.811,FALSE,0,720.225,FALSE,continuous,729.018,119.7748,0.16429608048086602,TRUE,FALSE
V331216,MPT,5,737.811,FALSE,0,720.225,FALSE,count,729.018,5,9.939412324294797e-4,TRUE,FALSE
V331216,MPSP,0,737.811,FALSE,2,720.225,FALSE,count,729.018,2,3.975764929717918e-4,TRUE,FALSE
V331220,DS2,439.0262,751.0313,FALSE,0,735.1517,FALSE,continuous,743.0915,439.0262,0.5908104183670517,TRUE,FALSE
V331220,DS3,253.7794,751.0313,FALSE,0,735.1517,FALSE,continuous,743.0915,253.7794,0.3415183729056247,TRUE,FALSE
V331220,MCV,17,751.0313,FALSE,0,735.1517,FALSE,count,743.0915,17,0.0033794001902602306,TRUE,FALSE
V331220,MAV,11,751.0313,FALSE,0,735.1517,FALSE,count,743.0915,11,0.002186670711344855,TRUE,FALSE
V331220,MDF,9,751.0313,FALSE,0,735.1517,FALSE,count,743.0915,9,0.0017890942183730633,TRUE,FALSE
V331220,MPT,5,751.0313,FALSE,0,735.1517,FALSE,count,743.0915,5,9.939412324294797e-4,TRUE,FALSE
V331220,MPSP,2,751.0313,FALSE,0,735.1517,FALSE,count,743.0915,2,3.975764929717918e-4,TRUE,FALSE
V331223,ECT,235.5525,727.2139,FALSE,429.0105,712.2394,FALSE,continuous,719.7266500000001,193.45799999999997,0.2687937149471955,TRUE,FALSE
V331223,DS3,132.5443,727.2139,FALSE,0,712.2394,FALSE,continuous,719.7266500000001,132.5443,0.18415922211578517,TRUE,FALSE
V331223,MCV,16,727.2139,FALSE,0,712.2394,FALSE,count,719.7266500000001,16,0.0031806119437743346,TRUE,FALSE
V331223,MAV,12,727.2139,FALSE,0,712.2394,FALSE,count,719.7266500000001,12,0.002385458957830751,TRUE,FALSE
V331223,MAF,7,727.2139,FALSE,0,712.2394,FALSE,count,719.7266500000001,7,0.0013915177254012715,TRUE,FALSE
V331223,MDF,5,727.2139,FALSE,0,712.2394,FALSE,count,719.7266500000001,5,9.939412324294797e-4,TRUE,FALSE
V331223,MPT,4,727.2139,FALSE,0,712.2394,FALSE,count,719.7266500000001,4,7.951529859435836e-4,TRUE,FALSE
V331250,DS3,0,725.9814,FALSE,75.3923,732.1748,TRUE,continuous,729.0781,75.3923,0.10340771448216592,TRUE,TRUE
V331250,MCV,0,725.9814,FALSE,8,732.1748,TRUE,count,729.0781,8,0.0015903059718871673,TRUE,TRUE
V331250,MDF,0,725.9814,FALSE,4,732.1748,TRUE,count,729.0781,4,7.951529859435836e-4,TRUE,TRUE
V331296,TPG,571.183,769.6915,FALSE,675.0267,748.5406,FALSE,continuous,759.1160500000001,103.84370000000001,0.13679555319637887,TRUE,FALSE
V331296,ECT,442.7415,769.6915,FALSE,500.9192,748.5406,FALSE,continuous,759.1160500000001,58.177700000000016,0.07663874318030821,TRUE,FALSE
V331309,DS2,0,729.3024,TRUE,205.7693,722.0783,FALSE,continuous,725.6903500000001,205.7693,0.2835497261331916,TRUE,TRUE
V331309,DS3,97.79796666666667,729.3024,TRUE,0,722.0783,FALSE,continuous,725.6903500000001,97.79796666666667,0.13476542256165686,TRUE,TRUE
V331309,MCV,5.666666666666666,729.3024,TRUE,0,722.0783,FALSE,count,725.6903500000001,5.666666666666666,0.0011264667300867435,TRUE,TRUE
V331309,MAV,4,729.3024,TRUE,0,722.0783,FALSE,count,725.6903500000001,4,7.951529859435836e-4,TRUE,TRUE
V331309,MDF,2.666666666666667,729.3024,TRUE,0,722.0783,FALSE,count,725.6903500000001,2.666666666666667,5.301019906290558e-4,TRUE,TRUE
